training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0085114,-2.8371272,0.008511383,0.9992503,33.888565,1.0,-33.888565,1.0,0.27855533,0.0,-26.822723,-81.90976,6.473737,-13.387096,110.276794,0.65153724,-26.418463,-81.74085,0.07526706,1.0087786,-2.9261851,0.008778555,1.0883081,35.58943,1.0,-35.58943,1.0,0.28051424,0.0,-26.987545,-78.63742,0.8124996,-26.58482,-78.269585,0.08489829,0.0016421016693115235,509.6265289783478,165000
1.0086354,-2.878502,0.008635506,1.0406247,34.029167,0.99999994,-34.029167,1.0,0.24228817,0.0,-27.71055,-78.300095,2.2674727,-3.482384,41.236763,1.2886993,-27.295803,-78.19209,0.083761156,1.0087129,-2.9043083,0.008712924,1.0664312,35.055683,1.0,-35.055683,1.0,0.17284583,0.0,-28.472023,-80.056656,1.2018965,-28.072443,-79.59218,0.0769647,0.0016364355087280273,517.8087117671967,170000
1.0086405,-2.8801627,0.008640488,1.0422856,33.53208,1.0,-33.53208,1.0,0.23753797,0.0,-27.695734,-79.77804,10.789306,-12.162006,129.19452,1.3076116,-27.288578,-79.50513,0.080637544,1.008709,-2.9029684,0.008708905,1.0650914,34.52652,1.0,-34.52652,1.0,0.24164195,0.0,-27.152294,-79.0197,1.2092465,-26.759975,-78.845146,0.08864918,0.001645902442932129,526.0382287502289,175000
1.0086554,-2.8851652,0.008655496,1.0472882,33.68088,0.99999994,-33.68088,1.0,0.21769877,0.0,-28.66194,-82.994514,8.01147,-4.613064,60.66671,0.78624165,-28.246096,-82.75515,0.07766476,1.0085462,-2.848741,0.008546222,1.0108638,34.375656,1.0,-34.375656,1.0,0.21497053,0.0,-28.315483,-79.46795,1.3410852,-27.92175,-79.14865,0.0736778,0.0016428610324859619,534.2525398731232,180000
1.0086826,-2.8942149,0.008682645,1.056338,35.503452,1.0,-35.503452,1.0,0.28777242,0.0,-27.69342,-82.89378,6.2164903,-5.9795513,77.807304,1.2453729,-27.287514,-82.5656,0.07721168,1.0088096,-2.9365206,0.008809562,1.0986435,35.366463,1.0,-35.366463,1.0,0.31663078,0.0,-27.939484,-79.32187,0.87999076,-27.546392,-78.81248,0.08038886,0.0016377999782562255,542.4415452480316,185000
1.0085685,-2.856831,0.008570493,1.018954,34.37162,0.99999803,-34.37155,1.0,0.299967,0.0,-26.191204,-81.20858,7.858121,-6.894375,96.85068,0.72338074,-25.809608,-80.701775,0.06472401,1.0085797,-2.869185,0.008607555,1.0313079,34.130943,0.99997216,-34.129993,1.0,0.21471646,0.0,-27.871973,-79.241264,0.9354587,-27.46096,-79.24064,0.07452798,0.0016400196075439452,550.6416478157043,190000
1.0087525,-2.9175,0.0087525,1.079623,33.048088,1.0,-33.048088,1.0,0.22807214,0.0,-27.433994,-79.64604,8.740659,-7.435006,82.62702,1.3865547,-27.02451,-79.73393,0.07530391,1.0086112,-2.8734822,0.008620447,1.0356053,33.25382,0.9999907,-33.25351,1.0,0.31477264,0.030293941,-27.797752,-79.09887,1.3557074,-27.378681,-78.8144,0.105523504,0.0016372606754302978,558.8279559612274,195000
1.0086575,-2.885828,0.008657483,1.0479511,34.22114,1.0,-34.22114,1.0,0.2872752,0.0,-27.299961,-81.18701,8.2533455,-7.7874923,75.785866,0.6346442,-26.910456,-81.25417,0.08253346,1.0086061,-2.8686786,0.008606035,1.0308015,34.4836,1.0,-34.4836,1.0,0.36867857,0.0,-27.875156,-79.463066,1.026173,-27.460054,-78.97196,0.078392856,0.0016420570373535156,567.038245677948,200000
1.0084511,-2.8170319,0.008451096,0.97915477,33.986576,1.0,-33.986576,1.0,0.17243521,0.0,-28.296623,-80.43004,2.5969045,-4.618761,45.51382,0.5572983,-27.911177,-80.26498,0.079530135,1.0087072,-2.9024158,0.008707248,1.0645387,34.69429,0.99999994,-34.69429,1.0,0.14720243,0.0,-28.009827,-79.19889,1.0133573,-27.624603,-79.1901,0.08305336,0.017013018321990966,652.1033420562744,205000
1.0086758,-2.893129,0.008679388,1.0552521,34.254093,0.9999964,-34.25397,1.0,0.35216218,0.0,-28.379314,-82.33623,9.217847,-5.284037,88.02002,1.0174876,-27.975676,-82.31609,0.072504826,1.0085306,-2.8574982,0.008572495,1.0196211,33.603855,0.9999581,-33.602448,1.0,0.31190604,0.0,-27.153095,-80.4103,1.1002014,-26.760502,-80.152985,0.07736366,0.0016403852939605712,660.3052732944489,210000
1.0086702,-2.8900871,0.008670261,1.0522101,35.106743,1.0,-35.106743,1.0,0.21579814,0.0,-27.51575,-79.77183,4.495878,-5.8998194,53.295895,0.77302414,-27.12247,-79.49132,0.07242371,1.0086681,-2.889351,0.008668054,1.0514739,34.322525,1.0,-34.322525,1.0,0.1810278,0.0,-27.187275,-80.05871,0.6890465,-26.80344,-79.67806,0.07462628,0.0016361202716827393,668.4858794212341,215000
1.0086663,-2.8907356,0.008672207,1.0528586,34.325623,0.99999404,-34.325417,1.0,0.23310266,0.0,-28.028717,-78.47439,5.3755407,-3.8174522,65.211464,0.9083189,-27.629538,-78.155624,0.08636058,1.0087283,-2.9104435,0.008731331,1.0725665,34.303192,0.9999969,-34.303085,1.0,0.17340446,0.0,-27.982367,-79.515526,0.48315883,-27.593576,-79.22414,0.078932896,0.0016390446186065673,676.6811077594757,220000
1.0088243,-2.9414418,0.008824325,1.1035647,35.312042,1.0,-35.312042,1.0,0.38607803,0.0,-27.788795,-79.42138,10.396376,-8.04755,114.55705,1.2653322,-27.44015,-78.96035,0.06939969,1.0086923,-2.897452,0.008692356,1.0595752,34.46086,0.99999994,-34.46086,1.0,0.22076602,0.0,-27.331718,-77.90439,0.5976504,-26.920124,-77.99742,0.08350918,0.0016359289169311524,684.8607575893402,225000
