training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.2850618,-7.6168723,2.2850618,0.06634095,35.458614,1.0,-35.458614,1.0,1.63452,0.0,-25.74046,-78.71265,6.598142,-7.1801844,97.68895,0.7862808,-25.35868,-78.657364,0.16652091,3.3106947,-7.7023726,2.3107119,0.08771618,35.239197,0.99998283,-35.23859,1.0,1.7824086,0.0,-24.840334,-78.006,1.1048464,-24.454973,-77.91729,0.14636245,0.001982019376754761,737.5363183021545,150000
3.290997,-7.6366568,2.290997,0.07128716,37.344357,1.0,-37.344357,1.0,1.3515985,0.0,-25.046131,-77.58818,3.2789035,-3.9845757,55.310017,0.53565985,-24.726788,-77.64612,0.14944756,3.3077264,-7.6924253,2.3077278,0.08522934,35.39604,0.9999985,-35.39599,1.0,1.9010813,0.0,-26.455847,-77.37264,1.0595859,-26.14206,-76.68273,0.16157773,0.0019917768001556395,747.4952073097229,155000
3.2845871,-7.6152906,2.2845871,0.06594556,35.53311,1.0,-35.53311,1.0,1.455922,0.0,-25.224966,-78.043945,3.9472733,-4.570225,53.424408,0.6624944,-24.839277,-77.81991,0.14509423,3.3057125,-7.6857157,2.3057146,0.083551906,35.40284,0.99999785,-35.402763,1.0,1.9444613,0.0,-25.048944,-75.75164,0.52009046,-24.680481,-75.36461,0.14563282,0.0019905572414398195,757.4479985237122,160000
3.297945,-7.6598167,2.297945,0.07707719,35.978153,0.99999994,-35.978153,1.0,1.9058979,0.0,-25.928013,-78.29053,6.326129,-5.4351654,85.45176,0.5092113,-25.527967,-78.16274,0.12733725,3.3095176,-7.6984034,2.3095212,0.08672388,35.867382,0.9999965,-35.867256,1.0,2.4775777,0.0,-26.087547,-77.76281,0.45181447,-25.749918,-77.53597,0.16897252,0.001994704055786133,767.421523809433,165000
3.2882373,-7.6274576,2.2882373,0.06898738,37.12726,1.0,-37.12726,1.0,1.6503187,0.0,-26.432482,-76.01973,6.580108,-4.8092628,97.248146,0.52357274,-26.05222,-75.95554,0.14883551,3.3007686,-7.6692286,2.3007686,0.07943007,35.263103,1.0,-35.263103,1.0,1.8970839,0.0,-26.456953,-76.66538,0.52129966,-26.119074,-76.50616,0.15304492,0.00199792685508728,777.4111633300781,170000
3.2822654,-7.6076093,2.2822828,0.06402526,36.62655,0.99998266,-36.62591,1.0,1.2390857,0.0,-26.129852,-77.63064,2.1465673,-2.2462087,35.535908,0.59131587,-25.741428,-77.37685,0.12681511,3.308692,-7.6956396,2.308692,0.08603293,34.419334,1.0,-34.419334,1.0,1.448571,0.0,-24.68534,-76.52083,0.6549312,-24.360676,-76.473465,0.16192311,0.0019964804172515867,787.3935716152191,175000
3.2861128,-7.6203756,2.2861128,0.06721694,35.864395,1.0,-35.864395,1.0,1.5028741,0.0,-26.933651,-78.28758,4.1398077,-4.3441734,72.397606,0.31650156,-26.542387,-78.06824,0.13493524,3.309475,-7.6982503,2.309475,0.086685486,35.1312,1.0,-35.1312,1.0,2.0958354,0.0,-27.032299,-79.99913,0.38129932,-26.652216,-79.737045,0.16761425,0.0019982351303100584,797.384752035141,180000
3.2811222,-7.6037407,2.2811222,0.06305814,35.555794,1.0,-35.555794,1.0,1.7529075,0.0,-25.974981,-75.08783,6.903141,-7.056066,98.6777,0.6203781,-25.596273,-75.67683,0.14066888,3.3072362,-7.6908135,2.307244,0.084826306,35.503304,0.999992,-35.50302,1.0,2.0396447,0.0,-25.524681,-78.82667,0.58341,-25.14957,-78.908745,0.19568741,0.0019830228328704836,807.2998712062836,185000
3.2822921,-7.607749,2.2823248,0.064060256,35.002502,0.9999673,-35.001358,1.0,1.5808468,0.0,-24.527431,-78.121086,7.4833007,-6.5884666,82.28354,0.5722157,-24.153936,-77.74281,0.12026665,3.305656,-7.6855855,2.3056757,0.08351928,36.03575,0.99998015,-36.035034,1.0,1.6163526,0.0,-26.080675,-76.19311,0.46294114,-25.711096,-76.00822,0.14596483,0.0019978418350219728,817.2890853881836,190000
3.2814891,-7.6049633,2.2814891,0.06336389,36.223892,1.0,-36.223892,1.0,1.5862797,0.0,-25.654001,-78.55525,3.1979694,-2.864387,63.214813,0.4975658,-25.272541,-78.43281,0.14126232,3.3110907,-7.703636,2.3110907,0.08803199,35.63894,1.0,-35.63894,1.0,1.7712358,0.0,-26.45998,-77.21949,0.4482135,-26.112885,-76.99056,0.1685137,0.0019849861621856688,827.2140212059021,195000
