training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
288.22287,0.15843174,-7.6987586,0.086812556,1.0,12.205985,-13.704095,125.761,0.3948155,-30.049236,-93.64511,0.20256722,295.56778,0.17674467,-7.8079677,0.114114866,1.0,0.49073666,-31.988314,-93.84403,0.22178829,0.001833513593673706,1503.4971165657043,360000
286.7534,0.20705849,-7.692299,0.08519774,1.0,13.308706,-7.565982,107.00099,0.37126672,-32.879944,-96.01335,0.23494792,297.43085,0.13376519,-7.7755823,0.10601854,1.0,0.35718924,-30.673565,-94.36413,0.23676425,0.0018451000213623046,1512.7226214408875,365000
291.41797,0.17544208,-7.678887,0.08184471,1.0,20.618898,-19.094831,150.87029,0.36729258,-32.68016,-94.92273,0.25204992,308.23395,0.20515218,-7.7877407,0.10905807,1.0,0.5724752,-30.610983,-93.363556,0.26443917,0.0018296582698822022,1521.8709182739258,370000
279.0758,0.15862426,-7.69267,0.08529046,1.0,10.813429,-7.7881646,114.27726,0.37245402,-30.69302,-94.257645,0.26908338,281.5506,0.15518922,-7.8136015,0.11552341,1.0,0.3896613,-30.837944,-94.388245,0.28206947,0.0018454636096954346,1531.0982413291931,375000
276.17957,0.15721512,-7.7081532,0.08916129,1.0,9.764521,-16.247374,114.483025,0.59245414,-31.903109,-94.24269,0.2135154,305.46744,0.20683953,-7.7894316,0.10948084,1.0,0.42289138,-32.23703,-94.8183,0.33183825,0.0018549269199371339,1540.372880935669,380000
298.22647,0.16237648,-7.68278,0.08281795,1.0,8.59515,-10.569683,110.28821,0.5006878,-32.080395,-94.83649,0.25664955,293.1219,0.18653063,-7.811246,0.11493437,1.0,0.767241,-30.084185,-94.88548,0.28995776,0.0018321991443634032,1549.533882856369,385000
297.53998,0.15150031,-7.7114716,0.08999077,1.0,6.231599,-7.9721413,105.921524,0.61755407,-30.436518,-94.81882,0.28935206,306.54608,0.18648611,-7.821272,0.11744088,1.0,0.43669584,-31.962704,-95.60148,0.26319465,0.001844462251663208,1558.7561993598938,390000
259.2976,0.09782039,-7.677161,0.08141321,1.0,8.174257,-11.175726,102.66728,0.42506394,-30.504333,-96.02153,0.22377779,290.69666,0.18731916,-7.7780447,0.10663422,1.0,0.37994218,-32.532116,-95.32208,0.30582777,0.0018289435863494874,1567.9009227752686,395000
287.73108,0.1472209,-7.6944733,0.08574122,1.0,13.268879,-7.4596653,108.84855,0.64436233,-31.50291,-95.58501,0.2370736,292.2872,0.15746543,-7.8102875,0.11469486,1.0,0.4666617,-29.98397,-94.51089,0.32972813,0.0018495845794677735,1577.1488509178162,400000
300.91644,0.21091244,-7.702451,0.08773568,1.0,23.994253,-15.3458805,141.31166,0.86196065,-32.02267,-94.91401,0.21295266,271.72565,0.13909028,-7.782614,0.10777652,1.0,0.5574044,-29.626656,-92.93147,0.2328945,0.04312585635185242,1792.7781386375427,405000
