training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
88.77023,0.14187974,-2.4461358,0.6082588,1.0,2.5677195,-4.311504,57.01493,0.35395396,-28.894678,-94.137024,0.17756984,95.70227,0.18417963,-2.432707,0.59483,1.0,0.3303155,-28.625027,-88.94029,0.1873751,0.0013467084884643554,589.6816413402557,230000
85.86155,0.13267325,-2.447249,0.6093719,1.0,4.41922,-3.3067937,61.94084,0.27775076,-28.463604,-89.07216,0.1788024,85.19484,0.12564707,-2.4578533,0.61997616,1.0,0.26265758,-29.09645,-93.600044,0.18954006,0.0013706939697265626,596.5351164340973,235000
86.395004,0.14020894,-2.4292123,0.5913354,1.0,3.374461,-4.145154,66.21551,0.2736351,-29.3263,-86.214035,0.18948135,92.885376,0.16331592,-2.4261072,0.58823025,1.0,0.31038618,-29.295837,-93.18992,0.15669706,0.0013528884887695311,603.2995653152466,240000
89.45947,0.16056708,-2.427196,0.58931905,1.0,2.9504895,-4.2561464,60.45603,0.31117892,-28.304512,-92.81125,0.16702196,92.057556,0.15935972,-2.4322543,0.59437734,1.0,0.27104938,-28.161665,-92.8094,0.19748484,0.001346459722518921,610.0318691730499,245000
90.94168,0.15482727,-2.4552288,0.61735165,1.0,3.235813,-2.7288842,61.417065,0.38037476,-30.086761,-90.976425,0.17824915,91.37558,0.14399832,-2.4485211,0.61064404,1.0,0.46060908,-29.593855,-91.403,0.17863491,0.0013487608432769776,616.7756786346436,250000
90.15933,0.15187162,-2.4205294,0.58265233,1.0,4.629008,-3.5768511,74.61467,0.3148016,-29.304111,-89.96337,0.17344266,92.1637,0.17091143,-2.4335623,0.59568536,1.0,0.33604303,-29.628132,-86.388695,0.18297693,0.0013496248722076416,623.5238087177277,255000
90.33445,0.14223862,-2.4500518,0.612175,1.0,4.0581207,-5.2959175,85.409386,0.5398349,-27.715923,-91.284424,0.17896609,91.148445,0.14775948,-2.4386888,0.6008119,1.0,0.3670398,-27.587605,-87.87097,0.18235013,0.001347497320175171,630.2613008022308,260000
91.741035,0.1722643,-2.396499,0.55862194,1.0,3.385362,-4.8204017,85.34769,0.4140363,-28.975863,-88.9266,0.18050586,93.75877,0.17619523,-2.4129362,0.5750592,1.0,0.4210307,-27.028015,-88.28313,0.17123818,0.0013482485771179199,637.0025491714478,265000
93.180405,0.18698812,-2.38627,0.54839295,1.0,9.209921,-8.754873,110.84618,0.4064051,-29.348297,-90.78755,0.16348568,92.578705,0.16070239,-2.4168127,0.5789356,1.0,0.29420796,-26.64785,-95.218056,0.17096737,0.0013495381355285645,643.750245809555,270000
93.21649,0.18388873,-2.4269633,0.5890861,1.0,3.7768948,-5.1388474,61.67359,0.37437037,-27.835165,-87.38986,0.16802837,90.7395,0.15499403,-2.4553876,0.61751056,1.0,0.50147736,-27.734653,-87.193474,0.19967368,0.0013458181381225587,650.4793419837952,275000
90.76595,0.16165227,-2.4396007,0.6017236,1.0,3.101091,-3.2436109,45.719124,0.29800606,-28.226772,-90.17497,0.14838609,91.59247,0.16028301,-2.427225,0.5893482,1.0,0.28213644,-26.67577,-89.78896,0.18026876,0.0013463255405426026,657.2109749317169,280000
95.2752,0.1979709,-2.4008517,0.5629748,1.0,2.7220664,-4.891056,54.517204,0.24309395,-29.62925,-87.76363,0.15054324,93.19644,0.16487709,-2.4196672,0.5817902,1.0,0.33188584,-29.175083,-89.80208,0.17723608,0.0013453418731689452,663.9376900196075,285000
95.490135,0.19391534,-2.4097505,0.57187337,1.0,3.345135,-5.253151,66.91102,0.35819983,-28.219965,-92.76705,0.16750708,87.058876,0.15369794,-2.4195948,0.5817176,1.0,0.6785771,-27.689238,-92.35195,0.17491992,0.001345346736907959,670.6644289493561,290000
97.57153,0.20931067,-2.3932955,0.55541825,1.0,3.9145942,-3.0147543,62.7873,0.28049868,-29.139587,-97.413475,0.1777894,93.084564,0.17533454,-2.4234004,0.58552337,1.0,0.28540653,-28.522545,-91.26338,0.17471007,0.0013443992614746094,677.3864305019379,295000
95.03689,0.19182049,-2.4292448,0.59136766,1.0,4.682102,-4.3585725,66.75655,0.3385002,-28.550358,-89.655655,0.1646539,92.85342,0.17864224,-2.4310834,0.5932064,1.0,0.38230842,-29.06588,-93.27733,0.17074233,0.0013476604461669921,684.1247382164001,300000
89.714424,0.14740708,-2.4524217,0.6145447,1.0,2.7571683,-2.4598389,48.60025,0.24805586,-28.994396,-87.90273,0.16586107,97.17672,0.19648403,-2.3878527,0.54997563,1.0,0.29777333,-27.730225,-98.10364,0.16020158,0.013448917150497437,751.3693292140961,305000
95.171616,0.20502836,-2.403823,0.5659457,1.0,2.4018037,-2.7234504,54.522575,0.28141758,-28.345455,-86.95366,0.17539337,93.37674,0.17894763,-2.407908,0.57003087,1.0,0.34495348,-26.840302,-92.32013,0.14814599,0.0013509280681610108,758.1239748001099,310000
95.939224,0.20748115,-2.3799858,0.54210865,1.0,3.5910559,-4.785686,57.289394,0.3204696,-27.644547,-90.296585,0.18653017,92.242226,0.16296187,-2.4052176,0.5673405,1.0,0.39029175,-28.594345,-93.74187,0.15591857,0.001355252981185913,764.9002451896667,315000
87.537384,0.14449775,-2.4374526,0.5995754,1.0,3.911525,-4.490982,53.165955,0.36336684,-27.69733,-90.60855,0.1538737,93.60396,0.17863111,-2.4210167,0.58313984,1.0,0.4313538,-28.894218,-90.37225,0.15536702,0.0013533820152282715,771.6671614646912,320000
92.94124,0.17510282,-2.3845136,0.5466367,1.0,8.813766,-5.8646307,104.537964,0.30590662,-28.15516,-86.27507,0.17555308,88.85338,0.12511349,-2.4757948,0.6379177,1.0,0.57316875,-30.275028,-90.479836,0.18426436,0.0013519129276275636,778.4267315864563,325000
84.40662,0.119256176,-2.4548645,0.6169875,1.0,7.482044,-5.5737667,69.08461,0.29838672,-28.80914,-92.46764,0.13657443,92.2431,0.15150231,-2.4099956,0.5721183,1.0,0.42113495,-29.018887,-92.95389,0.15552875,0.001353952169418335,785.1964979171753,330000
95.997284,0.19179279,-2.4195218,0.5816449,1.0,4.9717827,-5.174488,73.81036,0.26051432,-28.368984,-89.12897,0.18605033,93.46608,0.18619719,-2.3961515,0.5582746,1.0,0.24772774,-28.620554,-87.57665,0.1756045,0.0013555284500122071,791.9741518497467,335000
95.245186,0.18055335,-2.3939514,0.5560746,1.0,4.524045,-3.4867496,54.410793,0.27155048,-27.905289,-93.72337,0.16554146,94.15039,0.19919413,-2.4051533,0.5672761,1.0,0.20302933,-27.742023,-85.28763,0.1805242,0.0013548847675323487,798.7485823631287,340000
91.814674,0.1458593,-2.4210243,0.58314705,1.0,6.6925335,-7.046194,84.33565,0.51430285,-28.90179,-94.051636,0.17787778,91.06526,0.17605367,-2.4222145,0.5843375,1.0,0.2649053,-28.716785,-93.44234,0.19778979,0.0013603472709655762,805.5503249168396,345000
88.99814,0.17473862,-2.4213045,0.5834276,1.0,3.1122618,-3.714615,58.96172,0.31550878,-28.890629,-91.73122,0.18903282,92.785645,0.14450023,-2.4280963,0.5902192,1.0,0.45112544,-27.786755,-87.07854,0.20089886,0.0013691716194152831,812.3961882591248,350000
88.58194,0.1627559,-2.4053264,0.5674492,1.0,5.1489224,-4.5300746,66.839966,0.28189474,-28.388008,-90.058075,0.16710973,90.02827,0.14556488,-2.4523876,0.6145104,1.0,0.43903947,-29.927135,-90.676926,0.19900471,0.0013654210567474365,819.2233002185822,355000
85.48102,0.14904132,-2.4190907,0.5812138,1.0,5.24436,-2.3493166,56.061806,0.3035866,-28.43734,-92.648766,0.15755874,92.86272,0.16833287,-2.420444,0.582567,1.0,0.31852007,-27.25425,-88.53442,0.21996772,0.0013641794681549073,826.0442028045654,360000
90.9736,0.16032231,-2.4383373,0.6004603,1.0,3.8619254,-3.7294052,56.962784,0.33535528,-27.357048,-94.569016,0.17778191,87.97705,0.14135793,-2.4460678,0.6081909,1.0,0.27295303,-29.223396,-91.19498,0.17031364,0.001365374231338501,832.8710799217224,365000
87.926636,0.1568887,-2.4407425,0.60286546,1.0,5.552611,-3.1603575,58.735264,0.33022928,-28.315483,-89.378815,0.16002366,95.07274,0.19478935,-2.4007692,0.5628922,1.0,0.28722155,-28.891298,-94.72849,0.16809592,0.001355553388595581,839.6488523483276,370000
89.74344,0.15725003,-2.4169698,0.579093,1.0,3.2728283,-2.816398,55.08949,0.26471415,-29.364649,-89.02313,0.16748765,93.85125,0.16765222,-2.432136,0.59425914,1.0,0.40383068,-28.558367,-89.65118,0.18010664,0.0013587973594665528,846.4428489208221,375000
94.10109,0.19692212,-2.4020543,0.5641773,1.0,4.2294874,-3.5408847,55.98242,0.31411666,-28.49236,-89.440506,0.16712263,89.17337,0.15634905,-2.4402108,0.60233355,1.0,0.28371346,-29.092936,-89.58086,0.17868122,0.00136544771194458,853.2700932025909,380000
91.19395,0.15799893,-2.422627,0.5847502,1.0,4.006125,-3.128621,61.86305,0.35194433,-27.875408,-89.06906,0.17364967,89.69191,0.17615077,-2.429645,0.591768,1.0,0.47839373,-26.823717,-91.49759,0.1602131,0.0013608121871948242,860.0741608142853,385000
92.53448,0.18251523,-2.3967426,0.5588654,1.0,5.672946,-5.785524,77.10011,0.34485132,-29.338762,-90.45303,0.17042115,95.323044,0.18548629,-2.3633409,0.5254636,1.0,0.22885317,-28.781303,-88.468056,0.17600735,0.0013620507717132567,866.8844203948975,390000
