training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.393053,-4.64351,1.393053,0.019526914,30.81845,0.9999999,-30.81845,1.0,0.39110795,39.164913,-37.126934,709.5431,256.02008,858.49646,276.3834,2.3105016,0.025885466,2.5086899,0.6830733,0.0,800.42395,19.301851,296.0413,276.73944,2.3944268,-4.6480894,1.3944268,0.021358771,30.909527,0.9999999,-30.909527,1.0,0.47878075,246.36938,844.9478,288.04764,5.290299,0.47562253,13.276459,0.7985984,0.0,800.40753,-340.67148,286.3898,627.0613,0.026030246782302858,640.7516992092133,105000
2.3916306,-4.638768,1.3916305,0.017630255,32.335804,1.0,-32.335804,1.0,0.41819268,257.6176,-67.21925,1922.7146,255.18103,862.702,274.50183,4.7871737,0.06001758,4.899694,0.72797847,0.0,798.9018,-8.00306,295.12613,303.12918,2.3944542,-4.648181,1.3944544,0.02139537,30.41901,0.99999994,-30.41901,1.0,0.44597754,245.06763,838.2432,288.37677,3.1290596,0.24356379,12.393745,0.7580466,0.017504524,798.8873,-154.63567,285.01196,439.64764,0.0037380775928497314,659.4420943260193,110000
2.39159,-4.6386333,1.3915901,0.01757624,33.357716,1.0,-33.357716,1.0,0.44045484,107.818275,-134.10663,1858.1537,250.81445,856.0794,282.63858,5.697788,0.051910706,4.043663,0.7400634,0.0,800.4163,-1.5293596,290.83527,292.36462,2.394127,-4.647089,1.3941268,0.020958584,32.367332,1.0,-32.367332,1.0,0.44815743,253.61703,860.68744,278.92798,1.1055173,0.23246984,10.92426,0.77448726,0.0041740825,800.3728,-146.0439,293.63568,439.67957,0.0037394130706787107,678.1391661167145,115000
2.3916445,-4.638816,1.3916447,0.017649261,31.743223,0.9999999,-31.743223,1.0,0.39804345,54.878815,-33.230427,984.8945,245.45137,856.83014,290.3036,2.64177,0.032750748,3.5202498,0.70561624,0.020380447,804.02783,13.868879,285.65274,271.78387,2.397235,-4.6574497,1.3972349,0.025102744,33.740654,1.0,-33.740654,1.0,0.4390899,255.75691,862.2664,277.99857,2.069581,0.15273142,8.0986395,0.7533152,0.0,803.9504,-82.590965,295.95444,378.5454,0.0037374345779418944,696.8263442516327,120000
2.3917956,-4.6393185,1.3917956,0.017850488,31.741093,0.99999994,-31.741093,1.0,0.41180813,92.06434,-50.229485,1410.6453,242.79791,794.11633,294.37973,4.3161674,0.060948182,4.1812196,0.7154558,0.015298934,801.60876,-8.776158,282.87836,291.6545,2.395416,-4.6513867,1.395416,0.022677558,30.873825,0.99999994,-30.873825,1.0,0.5425935,248.74506,822.2515,283.02454,2.6285994,0.5126567,14.75325,0.80327916,0.011757952,801.58124,-370.8569,288.82413,659.681,0.0037377458572387693,715.5150797367096,125000
2.391046,-4.6368203,1.3910463,0.01685117,31.259668,0.9999999,-31.259668,1.0,0.3983699,100.49321,-88.279724,1585.0073,248.58401,869.0748,288.91833,5.43386,0.03482508,3.5267575,0.6923157,0.0,794.30597,12.053531,288.29932,276.2458,2.396993,-4.656643,1.3969929,0.024780057,33.480415,1.0,-33.480415,1.0,0.5595876,249.47002,873.4838,287.0115,2.9103017,0.7380862,12.980474,0.83356714,0.0003155504,794.2958,-546.54395,289.18488,835.7288,0.0037404128551483153,734.2171511650085,130000
2.3915043,-4.6383476,1.3915043,0.01746187,32.535934,1.0,-32.535934,1.0,0.40229958,25.690851,-65.82733,885.45435,240.66495,888.21246,298.84937,3.5142941,0.04134129,2.897143,0.727525,0.0,801.4108,6.9391847,280.73547,273.7963,2.3947766,-4.6492558,1.3947766,0.021825073,33.39949,1.0,-33.39949,1.0,0.4659924,254.33177,847.5588,279.4345,0.15687636,0.23084122,9.858485,0.79943335,0.0,801.37604,-144.92183,294.40057,439.3224,0.0037399478435516356,752.9168970584869,135000
2.3906116,-4.635372,1.3906116,0.016271755,33.223186,1.0,-33.223186,1.0,0.4144274,89.341705,-138.07835,1700.0844,242.51616,855.90576,293.1124,3.3915484,0.05812067,4.3823,0.7357911,0.02229501,802.82135,-6.519448,282.65723,289.17667,2.3935504,-4.6451674,1.3935504,0.020190015,32.48423,1.0,-32.48423,1.0,0.4419137,246.75244,874.05493,290.1363,2.563284,0.12975106,6.211397,0.77420044,0.004272741,802.7858,-64.02302,286.89172,350.91473,0.0037352401256561278,771.5931029319763,140000
2.391312,-4.637706,1.3913119,0.01720534,34.329056,1.0,-34.329056,1.0,0.40652886,239.44652,-90.69058,2472.0298,238.23645,869.09955,301.37183,4.2622094,0.035748444,4.214506,0.7214735,0.039131183,799.17456,11.389482,278.1952,266.8057,2.3957171,-4.6523905,1.3957171,0.02307913,33.85393,1.0,-33.85393,1.0,0.53112197,244.90117,881.9222,293.7079,3.603022,2.0433307,39.230835,0.86703724,0.0137976855,799.26184,-1593.1932,284.86414,1878.0574,0.003739854717254639,790.2923834323883,145000
2.3904014,-4.634671,1.3904014,0.01599144,32.76665,1.0,-32.76665,1.0,0.39739272,30.811867,-40.592064,805.4285,241.12262,867.1051,297.9217,1.9066842,0.026404604,2.6849189,0.6969411,0.012009842,802.6289,18.938347,281.25406,262.3157,2.3973422,-4.657807,1.3973421,0.02524564,34.601612,1.0,-34.601612,1.0,0.49312937,248.73584,889.27704,289.13995,1.4827198,0.4163959,15.719981,0.8229529,0.022777135,802.5657,-294.05676,288.86414,582.9209,0.0037420365810394286,809.0025720596313,150000
