training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.020324,-20.324091,0.020324092,0.09775071,148.40982,0.99999994,-148.40982,1.0,0.4454571,2413.085,-2072.2256,10290.866,256.74146,655.83844,261.56973,3.4917073,0.06006424,2.841948,0.83252347,0.013384556,688.46625,-6.9288898,291.16476,298.09366,1.0204182,-20.418167,0.020418167,0.10671024,163.15329,1.0,-163.15329,1.0,0.43859863,257.86343,690.4466,261.28705,0.9002674,0.04289151,2.6058092,0.81191397,0.008851827,688.50464,4.894229,292.28867,287.39444,0.0038477184772491456,1416.9318749904633,155000
1.0203702,-20.370255,0.020370256,0.102147244,159.87613,1.0,-159.87613,1.0,0.44410866,2157.1362,-1639.8239,7652.25,261.61377,675.4356,256.67322,2.1067767,0.053357095,3.6580617,0.8074434,0.014029055,687.3749,-2.307582,295.9825,298.2901,1.0204283,-20.428314,0.020428315,0.10767676,163.1402,1.0,-163.1402,1.0,0.41452977,256.6015,695.4299,262.77704,0.95021665,0.057003826,2.5827658,0.83779526,0.027598707,687.3805,-4.814293,290.97052,295.78482,0.0038028878688812257,1435.9463195800781,160000
1.0203621,-20.36216,0.020362161,0.1013762,157.41733,1.0,-157.41733,1.0,0.44375765,3620.7493,-2922.5476,10288.732,262.54318,667.7539,254.85725,2.9667306,0.05139952,2.552344,0.8169918,0.018081088,691.2254,-0.96738434,297.10446,298.07184,1.020456,-20.455902,0.020455902,0.11030421,157.11032,1.0,-157.11032,1.0,0.42516148,248.79361,645.8515,271.84616,1.9105414,0.05794734,2.3564503,0.8300474,0.010977409,691.2261,-5.493409,283.35492,288.84833,0.00393397765159607,1455.6162128448486,165000
1.0204015,-20.401455,0.020401455,0.10511875,153.27023,1.0,-153.27023,1.0,0.4054706,1665.3889,-1029.4003,6067.4604,267.854,608.3065,247.7154,6.643573,0.04167793,2.2155738,0.80751836,0.010845159,696.35144,5.7950864,302.67157,296.8765,1.020427,-20.426971,0.020426974,0.107548796,156.67853,1.0,-156.67853,1.0,0.40594167,248.76135,661.0209,270.98383,2.99416,0.055535436,2.652164,0.8190179,0.008761802,696.3445,-3.8545697,283.57855,287.43314,0.003806961917877197,1474.6510286331177,170000
1.0204033,-20.403296,0.020403296,0.10529389,155.72964,1.0,-155.72964,1.0,0.4111339,977.3675,-1257.5366,5116.7783,268.30072,662.89246,247.73615,0.8913366,0.049127527,2.658941,0.80855215,0.017752199,692.3625,0.6040684,302.91885,302.3148,1.0204234,-20.42342,0.02042342,0.10721048,162.19644,1.0,-162.19644,1.0,0.4196127,256.11853,666.4264,262.89343,2.7880876,0.04841923,2.3662891,0.7991415,0.024046015,692.3516,1.0944494,290.7361,289.64166,0.003919434356689453,1494.2482059001923,175000
1.02039,-20.39011,0.020390112,0.10403824,150.63284,0.99999994,-150.63284,1.0,0.42112786,1376.6036,-1259.6288,6598.6543,267.9773,601.8505,247.77428,3.364927,0.042087846,2.276204,0.7992185,0.011752074,694.9308,5.4984,302.72385,297.22543,1.0204226,-20.422588,0.020422593,0.10713156,162.02214,0.99999994,-162.02214,1.0,0.4298163,258.2028,662.75714,260.3452,0.86947864,0.05269063,2.9949174,0.81278217,0.020602945,694.8887,-1.8696871,292.9472,294.8169,0.003807774782180786,1513.287085056305,180000
1.0203817,-20.381643,0.020381643,0.10323175,147.74194,1.0,-147.74194,1.0,0.40488273,2654.6965,-2030.1697,8119.8125,266.5474,635.9988,249.65826,5.09695,0.049435616,2.2990005,0.8264579,0.010272903,699.72095,0.39491215,301.53342,301.13852,1.020444,-20.44401,0.020444011,0.10917153,158.27478,1.0,-158.27478,1.0,0.41366497,257.3769,669.2953,261.51593,1.8083246,0.054448754,2.1668463,0.8434594,0.013871866,699.7146,-3.1128573,292.3626,295.47546,0.003822050619125366,1532.3973433971405,185000
1.0203637,-20.363634,0.020363636,0.10151678,153.91156,1.0,-153.91156,1.0,0.4153502,1568.7325,-1458.7429,6450.312,247.31604,674.8453,273.2795,2.1725266,0.041153193,2.3146605,0.82213795,0.026199328,687.8572,6.0853405,281.7089,275.62357,1.0204542,-20.454224,0.020454226,0.11014437,166.90811,1.0,-166.90811,1.0,0.4129489,251.37607,715.40967,269.82126,3.49976,0.05222176,2.2993276,0.8198031,0.016342938,687.8277,-1.5281876,285.76746,287.29565,0.0038566973209381104,1551.6808352470398,190000
1.0204091,-20.409061,0.020409063,0.105843045,160.0074,1.0,-160.0074,1.0,0.40950382,1593.5717,-1397.1084,5096.6904,254.32693,693.1377,266.08356,3.1521168,0.042463712,2.3469853,0.80962723,0.007749184,694.24713,5.2320466,289.0393,283.80725,1.0204518,-20.451797,0.020451799,0.109913416,157.32507,1.0,-157.32507,1.0,0.4248895,258.8853,703.4165,261.33868,1.2704406,0.06313877,4.792712,0.8280089,0.0046619955,694.2326,-9.121361,293.59695,302.71832,0.00411624059677124,1572.2620434761047,195000
1.0204475,-20.447548,0.020447548,0.10950838,154.69008,1.0,-154.69008,1.0,0.4104016,1232.7993,-985.807,5788.519,252.26013,640.61414,267.12732,2.049291,0.04248383,2.1456761,0.8161657,0.00424395,685.8522,5.1549826,286.55273,281.39777,1.020455,-20.454971,0.020454971,0.11021542,170.04155,1.0,-170.04155,1.0,0.4253586,248.74472,679.7325,273.5525,3.858608,0.04516585,2.2642677,0.8307181,0.021734528,685.8374,3.3154402,283.0366,279.72116,0.004136851644515991,1592.9463067054749,200000
1.0203849,-20.384903,0.020384904,0.10354226,153.97989,1.0,-153.97989,1.0,0.4225688,1553.4563,-922.74915,5439.3687,255.3609,662.23444,263.77008,3.9156113,0.04187122,2.4559255,0.81623405,0.015616789,695.9983,5.6576176,290.16083,284.5032,1.0204452,-20.445232,0.020445235,0.10928804,170.36722,1.0,-170.36722,1.0,0.41906983,249.98607,699.0872,271.4271,2.6683722,0.043690693,2.2223995,0.82623106,0.02382469,695.96545,4.3910604,284.78433,280.39328,0.08160403208732606,2000.9664721488953,205000
1.0205534,-20.553345,0.020553347,0.11958443,73.65978,1.0,-73.65978,1.0,0.49909836,682.0713,-768.87366,2974.1091,388.52924,340.3835,114.142944,2.2235181,0.025969315,2.9391475,0.63938,0.01991638,717.0327,17.230787,424.38086,407.1501,1.0205885,-20.588501,0.020588502,0.1229325,72.19582,1.0,-72.19582,1.0,0.5227876,391.60394,350.39706,110.91973,2.9630358,0.03052887,2.9045954,0.6439768,0.023104059,717.21014,13.964892,427.46448,413.49957,0.0038940593719482422,2020.4367742538452,210000
1.0204159,-20.41589,0.020415891,0.10649347,153.49677,1.0,-153.49677,1.0,0.43899179,3087.3643,-2998.5288,9357.75,261.78052,695.196,256.4552,1.2780212,0.041973833,2.2042751,0.79574037,0.008435005,687.88214,5.5210576,296.17462,290.65356,1.0204983,-20.498312,0.020498313,0.1143431,165.5527,1.0,-165.5527,1.0,0.44744375,256.40668,671.714,261.985,6.460898,0.06302341,2.8029745,0.8667136,0.008788769,687.9212,-8.95908,290.80273,299.7618,0.00393088665008545,2040.0912125110626,215000
1.0206516,-20.651638,0.020651639,0.12894553,76.76454,1.0,-76.76454,1.0,0.50259376,534.91425,-510.98984,2630.7803,380.77673,377.3668,122.17949,0.9777796,0.0274607,2.4950848,0.6174017,0.01690735,718.15674,16.18675,416.68457,400.49783,1.0206769,-20.6768,0.020676801,0.13134211,78.32203,1.0,-78.32203,1.0,0.48508978,379.84363,379.0842,123.13075,2.1240726,0.0807427,6.330139,0.64946556,0.013127752,718.45233,-22.087166,415.76624,437.8534,0.0044610321998596195,2062.3963787555695,220000
