training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.0746725,-2.4890878,0.07467263,0.65121067,7.3701873,0.9999999,-7.3701873,1.0,0.9990225,0.053710938,0.00524172,-12.337679,-12.345452,-4.384528,1.2032784,0.023953121,3.7290492e-06,0.044214852,-0.023458961,0.5310236,1.0730922,-2.4364119,0.07309234,0.5985347,7.388179,0.99999994,-7.388179,1.0,0.99902344,0.048828125,0.0052216947,-12.401278,-12.409158,-4.3392086,0.19853365,0.023288975,4.0692274e-05,0.0019793535232543943,267.3189284801483,55000
1.0739386,-2.4646244,0.073938735,0.6267475,7.392674,0.9999998,-7.392674,1.0,0.99902344,0.040039062,0.005203049,-12.591109,-12.59918,-4.3348947,0.6763297,0.024655182,1.4793881e-05,0.040082924,-0.020948937,0.44558528,1.073942,-2.4647336,0.073942006,0.62685657,7.3876996,0.99999994,-7.3876996,1.0,0.99902344,0.045898438,0.005203468,-12.463454,-12.471406,-4.329239,0.33919954,0.02380373,8.467591e-05,0.0019797901153564453,277.21788358688354,60000
1.0725989,-2.4199686,0.07259905,0.5820915,7.3006334,0.9999998,-7.3006334,1.0,0.99902344,0.041015625,0.005198993,-12.451859,-12.459831,-4.296609,0.42052126,0.024896141,1.0179562e-05,0.013176093,-0.01587801,0.2500929,1.0739825,-2.466089,0.07398267,0.62821186,7.4424324,0.9999998,-7.4424324,1.0,0.9990244,0.041992188,0.0052813846,-12.252621,-12.260338,-4.3581996,5.4214764,0.027581304,6.9727307e-06,0.0019784689903259278,287.11023330688477,65000
1.0743132,-2.4771106,0.07431331,0.6392336,7.4002204,0.9999999,-7.4002204,1.0,0.99902344,0.046875,0.005212798,-12.511422,-12.519428,-4.3211966,0.6167255,0.024118863,2.4994348e-05,0.033595487,-0.03652236,0.38879502,1.0746847,-2.4894989,0.07468496,0.6516218,7.5808954,0.9999998,-7.5808954,1.0,0.99902344,0.036132812,0.0051881354,-12.5859165,-12.594042,-4.2734594,0.20955166,0.02424284,1.8604893e-05,0.0019799832344055174,297.01015424728394,70000
1.0742792,-2.4759784,0.07427935,0.63810134,7.399725,0.9999998,-7.399725,1.0,0.99902344,0.0390625,0.00516863,-12.581867,-12.58997,-4.2938395,0.21856828,0.023106718,4.4720204e-05,0.008976291,-0.008599951,0.18448313,1.073741,-2.458035,0.07374105,0.62015796,7.4570723,0.9999999,-7.4570723,1.0,0.99902344,0.043945312,0.005279446,-12.402349,-12.410173,-4.39857,0.26809782,0.022778673,1.1184028e-05,0.0019781691551208494,306.90100502967834,75000
1.0742573,-2.4752443,0.07425733,0.63736737,7.490358,0.9999999,-7.490358,1.0,0.99902344,0.051757812,0.0052023646,-12.557749,-12.565768,-4.353522,0.39619824,0.023169361,1.8335115e-05,0.010418832,-0.010761111,0.21144491,1.0737495,-2.4583256,0.07374977,0.6204486,7.4262557,0.9999998,-7.4262557,1.0,0.99902344,0.0390625,0.0052291392,-12.482697,-12.490677,-4.318608,0.36360908,0.026331361,1.5308784e-05,0.0019773361682891848,316.787691116333,80000
1.0756402,-2.5213442,0.07564032,0.68346727,7.538139,0.9999999,-7.538139,1.0,0.99902344,0.049804688,0.0052053933,-12.622412,-12.630492,-4.357056,0.4993227,0.02336709,1.0187205e-05,0.017442983,-0.02605738,0.30004704,1.0738308,-2.461031,0.073830925,0.6231538,7.2219963,0.9999999,-7.2219963,1.0,0.99902344,0.0390625,0.005205337,-12.626081,-12.634239,-4.280768,0.7243714,0.026318239,4.084675e-05,0.001978256130218506,326.6789770126343,85000
1.0740553,-2.4685173,0.07405552,0.6306405,7.349865,0.9999998,-7.349865,1.0,0.99902344,0.041992188,0.0052008713,-12.672259,-12.680427,-4.3186746,0.6443051,0.023589373,0.00010612396,0.014696069,-0.03917153,0.4791932,1.0739529,-2.4651003,0.073953,0.62722325,7.2472825,0.9999999,-7.2472825,1.0,0.99902344,0.046875,0.005221353,-12.576064,-12.584105,-4.3501935,0.5693942,0.025654068,3.0241086e-05,0.0019768470287323,336.56321692466736,90000
1.0732723,-2.4424138,0.07327242,0.6045369,7.486966,0.99999994,-7.486966,1.0,0.99902344,0.041015625,0.005162347,-12.769672,-12.777972,-4.2794156,0.30929095,0.024947938,3.946657e-05,0.03927348,-0.03145918,0.50303197,1.0748098,-2.4936619,0.07480985,0.6557847,7.0535345,0.9999999,-7.0535345,1.0,0.99902344,0.044921875,0.0052392175,-12.634647,-12.642769,-4.325877,0.42439258,0.024181817,1.416357e-06,0.001977951955795288,346.4529814720154,95000
1.0742022,-2.473411,0.07420234,0.63553417,7.402978,0.9999998,-7.402978,1.0,0.99902344,0.048828125,0.0051701963,-12.735959,-12.744244,-4.2599764,0.751087,0.025705673,1.3113116e-05,0.01559044,-0.0421839,0.48737898,1.0738826,-2.4847822,0.07454347,0.6469053,7.7147727,0.99933916,-7.7096753,1.0,0.9990244,0.047851562,0.0052326987,-12.581795,-12.589887,-4.3041983,1.1348411,0.025813129,0.00016801973,0.00197793288230896,356.34265065193176,100000
1.0750835,-2.5027845,0.07508354,0.6649076,7.505777,0.99999994,-7.505777,1.0,0.99902344,0.051757812,0.005202775,-12.67814,-12.686305,-4.324744,0.6513322,0.02573169,3.961197e-05,0.027371274,-0.029743329,0.39514747,1.0748231,-2.49411,0.074823305,0.6562332,7.407647,0.9999998,-7.407647,1.0,0.99902344,0.037109375,0.005263757,-12.668968,-12.677102,-4.3484044,0.4326143,0.024405133,7.07521e-06,0.027193738555908203,492.31134819984436,105000
1.0745153,-2.48385,0.0745155,0.64597297,7.5740843,0.9999999,-7.5740843,1.0,0.9990244,0.043945312,0.0051826476,-12.739457,-12.74771,-4.2970037,4.38054,0.027191188,2.1992195e-05,0.024271622,-0.0230177,0.381708,1.0744052,-2.4839437,0.07451831,0.64606655,7.4815555,0.9998869,-7.48071,1.0,0.99902344,0.055664062,0.0052311877,-12.635677,-12.643796,-4.3309965,0.7383727,0.026417702,7.8105695e-06,0.0019785550594329836,502.20412850379944,110000
1.0739217,-2.4640586,0.073921755,0.6261815,7.484349,0.9999999,-7.484349,1.0,0.99902344,0.056640625,0.005127408,-12.793477,-12.801824,-4.254732,1.0943142,0.025894687,1.33828735e-05,0.02835286,-0.011235621,0.31171286,1.0753596,-2.511989,0.07535967,0.674112,7.1984024,0.9999999,-7.1984024,1.0,0.99902344,0.041992188,0.005308553,-12.6014595,-12.609463,-4.413961,0.70799476,0.022758784,4.1367293e-06,0.001978242635726929,512.0953476428986,115000
1.075203,-2.506765,0.07520294,0.6688876,7.5375323,0.99999994,-7.5375323,1.0,0.99902344,0.053710938,0.005160353,-12.676186,-12.6844015,-4.2711663,0.655648,0.02607907,2.0570518e-05,0.02638311,-0.046615873,0.48749146,1.0749873,-2.4995816,0.07498744,0.66170454,7.3982773,0.9999999,-7.3982773,1.0,0.99902344,0.04296875,0.005268747,-12.519957,-12.527932,-4.3611736,0.30152485,0.024469886,1.0798545e-05,0.0019770856380462646,521.98078083992,120000
1.0757308,-2.5243678,0.07573103,0.68649083,7.3017883,0.9999998,-7.3017883,1.0,0.99902344,0.049804688,0.005196442,-12.870831,-12.879215,-4.293062,0.72965914,0.0251331,6.2115655e-06,0.039860077,-0.016720997,0.42521772,1.0737942,-2.459811,0.07379432,0.6219338,7.24407,0.9999999,-7.24407,1.0,0.99902344,0.045898438,0.0052174153,-12.775319,-12.783602,-4.30076,0.40300187,0.02497703,3.7493826e-06,0.0019772305965423584,531.8669383525848,125000
1.074435,-2.4811695,0.074435085,0.6432924,7.487748,0.99999994,-7.487748,1.0,0.99902344,0.036132812,0.0051898756,-12.737529,-12.745795,-4.281142,0.50959265,0.024844903,2.8836369e-06,0.04916458,-0.049661435,0.53256184,1.0746404,-2.4880176,0.07464053,0.65014046,7.2861857,0.9999998,-7.2861857,1.0,0.99902344,0.047851562,0.0052433684,-12.659462,-12.66761,-4.324483,0.44346067,0.025026985,1.6396853e-05,0.001976865816116333,541.7512722015381,130000
1.0748785,-2.4959564,0.07487869,0.6580795,7.5240846,0.9999998,-7.5240846,1.0,0.99902344,0.05078125,0.0051284237,-12.77281,-12.781144,-4.24671,0.87919724,0.025231998,2.9103583e-06,0.028915577,-0.04423543,0.4214632,1.0750889,-2.5029655,0.07508896,0.66508853,7.529381,0.99999994,-7.529381,1.0,0.99902344,0.04296875,0.005220173,-12.786987,-12.795304,-4.27934,2.5799274,0.027315015,7.7706945e-06,0.0019763792514801027,551.6331732273102,135000
1.0736611,-2.4553735,0.07366121,0.6174966,7.3367057,0.9999999,-7.3367057,1.0,0.99902344,0.043945312,0.0051804814,-12.811655,-12.819952,-4.3254595,0.2700801,0.02336051,1.6492038e-06,0.027359243,-0.033548426,0.40007734,1.0747467,-2.4915628,0.07474689,0.6536859,7.480258,0.9999999,-7.480258,1.0,0.99902344,0.03515625,0.005277387,-12.719036,-12.727198,-4.3703756,1.6051052,0.025498835,6.1346336e-06,0.001976688575744629,561.5166227817535,140000
1.0754855,-2.516187,0.07548561,0.6783099,7.6208935,0.9999999,-7.6208935,1.0,0.99902344,0.049804688,0.0051206993,-13.080405,-13.089057,-4.228888,0.38561162,0.02721959,0.00014257473,0.024393953,-0.025210313,0.39913732,1.0749199,-2.4973335,0.074920006,0.65945655,7.5550804,0.9999999,-7.5550804,1.0,0.9990244,0.045898438,0.005206926,-12.86154,-12.869912,-4.2962656,1.9678456,0.027451027,3.5603202e-06,0.0019794466495513916,571.4138607978821,145000
1.0747068,-2.4902291,0.07470687,0.65235186,7.3661814,0.99999994,-7.3661814,1.0,0.99902344,0.043945312,0.0052248286,-12.788012,-12.796282,-4.3272886,0.564712,0.025824433,1.0703022e-05,0.031160211,-0.02104327,0.36593562,1.0733399,-2.4446697,0.0733401,0.6067929,7.5334673,0.9999999,-7.5334673,1.0,0.99902344,0.041015625,0.00521163,-12.876833,-12.88521,-4.3073463,1.05189,0.026506374,1.912075e-05,0.0019775070667266844,581.3014016151428,150000
1.0760272,-2.5342424,0.076027274,0.69636536,7.704282,0.9999999,-7.704282,1.0,0.9990244,0.049804688,0.0052487343,-12.772026,-12.780246,-4.362934,2.7882342,0.026049823,1.8265191e-06,0.051392324,-0.027189117,0.507789,1.0755972,-2.5202293,0.07560688,0.68235236,7.2470436,0.9999903,-7.246974,1.0,0.99902344,0.04296875,0.005272867,-12.720136,-12.728363,-4.303359,0.5324967,0.025573725,2.6820135e-05,0.001977432107925415,591.1885671615601,155000
