training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0239058,-7.9686017,0.023905804,0.15427336,76.8379,0.99999994,-76.8379,1.0,0.64467573,259.6745,-221.97763,1607.5991,320.4593,1124.3425,214.38885,8.148962,0.059740704,3.678097,0.7955658,0.0034509923,474.851,-4.6253824,344.2018,348.8272,1.0241793,-8.059793,0.02417938,0.17707127,80.09648,1.0,-80.09648,1.0,0.7046892,331.29022,1223.5232,188.9263,3.0838962,0.27378744,13.683888,0.8211982,0.005281418,474.8347,-106.26204,355.03198,461.294,0.003731108045578003,937.093460559845,120000
1.0239581,-7.9860277,0.023958083,0.15862994,76.315025,1.0,-76.315025,1.0,0.6184016,394.14655,-453.38483,1916.1567,321.77243,1198.4215,209.57092,4.564162,0.045721464,2.1655278,0.76741904,0.0034441135,480.6056,2.0562887,345.8027,343.74643,1.0243415,-8.11383,0.024341492,0.19058049,81.48101,1.0,-81.48101,1.0,0.6595374,332.18002,1024.5859,186.18591,0.5447449,0.08816901,3.239287,0.7994286,0.003961209,480.5696,-18.342865,356.2085,374.55136,0.003730811786651611,955.7475247383118,125000
1.0237699,-7.92327,0.02376981,0.14294058,78.30803,1.0,-78.30803,1.0,0.63980955,241.10184,-298.70142,1617.0946,317.7508,1181.2433,220.52039,6.5625324,0.05748477,3.3883877,0.7958288,0.0071487543,481.0403,-3.6004748,341.80283,345.4033,1.0243053,-8.101772,0.024305316,0.18756592,82.379654,1.0,-82.379654,1.0,0.65652096,327.0205,1096.3317,194.40067,0.7004331,0.10022077,6.429419,0.80428445,0.0045132595,481.04602,-24.1585,351.0728,375.23132,0.0037299352645874025,974.3972063064575,130000
1.0239873,-7.995782,0.023987345,0.16106834,78.20426,1.0,-78.20426,1.0,1.0857095,491.40872,-335.2988,1438.9783,312.1122,1099.9974,223.53683,6.971281,0.051911123,2.3869026,0.7872419,0.008741923,481.03064,-0.9193084,336.16376,337.08307,1.0241199,-8.0399685,0.024119906,0.17211498,81.2488,1.0,-81.2488,1.0,1.0256336,327.38303,1052.0194,191.07297,8.743335,0.2541447,12.375403,0.8460726,0.0072440333,481.0222,-98.19813,351.43414,449.63226,0.0037304327487945555,993.0493760108948,135000
1.0236523,-7.8840857,0.023652256,0.13314432,79.22818,1.0,-79.22818,1.0,0.6693748,184.31157,-154.14816,1041.7416,322.5393,1142.6597,207.20163,6.0584292,0.050668735,2.6515245,0.7714935,0.006207278,482.5973,-0.32272938,346.6692,346.9919,1.0240481,-8.016046,0.024048138,0.16613445,81.92726,1.0,-81.92726,1.0,0.6658545,330.73944,1052.6405,182.93127,4.5654345,0.26690748,12.129774,0.80416197,0.0044310144,482.589,-104.67716,354.8689,459.54605,0.0037290260791778564,1011.6945204734802,140000
1.0238124,-7.93748,0.023812441,0.14649297,76.64473,1.0,-76.64473,1.0,0.6788722,185.53825,-128.98572,1347.5691,321.7337,1175.1587,214.93169,8.3707485,0.05149781,2.4322374,0.7695284,0.0038326003,478.00766,-0.7159641,345.63406,346.35004,1.0241221,-8.040697,0.024122093,0.17229725,79.05644,1.0,-79.05644,1.0,0.73435694,318.8988,1128.2025,205.26814,4.315332,0.3005204,9.1267185,0.87185276,0.001426257,478.0172,-119.75305,342.79968,462.55273,0.0037340432167053223,1030.3647422790527,145000
1.0237925,-7.9308434,0.023792531,0.1448338,79.2168,1.0,-79.2168,1.0,0.74970543,450.82486,-371.84723,1818.0568,318.24002,1337.4149,220.18604,5.741995,0.04315017,2.729624,0.76509184,0.0034728064,480.42526,3.2908309,342.2613,338.97046,1.0240877,-8.029228,0.024087686,0.16942994,77.88014,0.99999994,-77.88014,1.0,0.69143176,321.59137,1152.7272,204.48447,0.90430814,0.18103415,10.65312,0.80761504,0.0045465515,480.42136,-62.951603,345.61243,408.56403,0.0037310959815979004,1049.0202279090881,150000
1.0237153,-7.9050946,0.023715284,0.13839659,74.39568,1.0,-74.39568,1.0,0.6655524,173.04527,-146.77512,1014.49133,312.36182,1206.7559,227.79793,1.7664211,0.050449833,2.4951904,0.7914833,0.0038214782,480.79102,-0.21627544,336.40137,336.61765,1.0241069,-8.035614,0.024106843,0.1710265,85.103485,1.0,-85.103485,1.0,0.74451005,324.52673,1105.8304,200.14474,0.07188935,0.24038205,9.397272,0.865991,0.003478654,480.79626,-91.53498,348.56656,440.10153,0.0037310267448425294,1067.6753673553467,155000
1.0236855,-7.895139,0.023685418,0.1359078,78.823944,1.0,-78.823944,1.0,0.57036436,108.667404,-157.2406,800.7884,313.89322,1226.8477,218.75426,8.239569,0.040401496,2.3816836,0.75213826,0.0038907637,485.23657,4.6575456,338.15503,333.4975,1.0240734,-8.024439,0.024073318,0.16823275,82.630005,1.0,-82.630005,1.0,0.7316135,326.0691,1117.0503,191.51184,0.031608846,0.23089236,8.271975,0.8554288,0.0023154044,485.22412,-87.77334,350.3303,438.10364,0.0037319044589996337,1086.3348956108093,160000
1.0235986,-7.8661647,0.023598496,0.12866426,78.787445,1.0,-78.787445,1.0,0.626951,123.801926,-251.04141,1135.0999,313.68823,1239.2808,228.42863,4.9419093,0.055557005,2.6652153,0.81005514,0.0022486898,474.32892,-2.6358478,337.4047,340.04053,1.0241182,-8.039394,0.024118183,0.17197156,79.54576,1.0,-79.54576,1.0,0.7334614,319.8855,1178.9097,206.89188,1.4615879,0.15414384,7.1308,0.8339174,0.001665051,474.31805,-49.397305,343.6014,392.99872,0.003732314682006836,1104.9964745044708,165000
