training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.2721043,-7.57368,2.2721043,0.05554301,37.561832,0.99999994,-37.561832,1.0,1.3857028,0.0,-31.875862,-92.06588,2.1752114,-9.859848,40.263763,0.7275625,-31.528399,-91.98296,0.1669195,3.3108473,-7.702958,2.3108873,0.087862544,37.248245,0.9999599,-37.24675,1.0,1.9754146,0.0,-30.19823,-92.13911,0.42318365,-29.8314,-92.082726,0.24310674,0.0020011791229248045,2267.8993484973907,610000
3.2717953,-7.5726504,2.2717953,0.055285614,38.699493,1.0,-38.699493,1.0,1.3432696,0.0,-30.936762,-91.96894,2.098954,-3.216801,38.568687,1.0744224,-30.586824,-91.92023,0.12030354,3.3174021,-7.724688,2.3174067,0.09329498,37.3912,0.9999954,-37.39103,1.0,2.194312,0.0,-31.194029,-91.52392,0.47785926,-30.780397,-91.471504,0.18852982,0.001987185525894165,2277.8352811336517,615000
3.2687917,-7.5626383,2.2687917,0.052782618,37.889652,1.0,-37.889652,1.0,1.3908248,0.0,-33.16826,-91.64702,9.830729,-12.19113,55.21826,0.8712641,-32.842308,-91.607605,0.11227299,3.3076646,-7.6922164,2.307665,0.08517708,38.36443,0.99999946,-38.36441,1.0,2.0411844,0.0,-31.142334,-91.95685,0.63848686,-30.761553,-91.87022,0.19679752,0.001991071939468384,2287.7906455993652,620000
3.2664123,-7.554708,2.2664123,0.05079996,39.154415,0.99999994,-39.154415,1.0,1.1569314,0.0,-31.695297,-91.39417,1.828273,-2.6048272,50.991623,0.54643035,-31.342327,-91.30337,0.14578678,3.2971678,-7.657277,2.297183,0.07644212,36.724716,0.99998486,-36.72416,1.0,1.3938967,0.0,-30.407719,-91.88096,0.51813054,-30.058167,-91.72142,0.15060952,0.0020015934467315674,2297.7986176013947,625000
3.2668872,-7.5562897,2.2668872,0.051195376,37.984108,1.0,-37.984108,1.0,1.0734243,0.0,-31.642992,-91.98571,3.3382397,-3.193353,36.254826,0.59081346,-31.331165,-91.91057,0.114711545,3.3112192,-7.7041416,2.3112426,0.08815834,38.136265,0.99997663,-38.135376,1.0,2.0959997,0.0,-31.597424,-92.28172,0.89661306,-31.327576,-92.206184,0.19075403,0.0020005375862121584,2307.801310777664,630000
3.2691612,-7.5638695,2.2691612,0.05309046,37.344284,1.0,-37.344284,1.0,1.4431093,0.0,-31.548077,-91.41127,6.004981,-2.9115732,49.451332,0.21139528,-31.167057,-91.39728,0.1500876,3.3180866,-7.7269554,2.3180866,0.09386177,37.41635,1.0,-37.41635,1.0,2.247346,0.0,-30.752953,-91.8422,1.1622747,-30.383362,-91.75246,0.17858662,0.001989405107498169,2317.748341321945,635000
3.268502,-7.561673,2.268502,0.052541204,39.112854,1.0,-39.112854,1.0,1.2511269,0.0,-30.867468,-91.90712,3.3520749,-11.6849575,60.78304,0.7105461,-30.535526,-91.80394,0.1453224,3.3084717,-7.6949444,2.3084834,0.085858956,37.483467,0.9999884,-37.483032,1.0,2.4315548,0.0,-30.502354,-92.1316,0.9107027,-30.147362,-91.862144,0.18972132,0.0020142714500427246,2327.819703578949,640000
3.2677922,-7.559308,2.2677922,0.051949866,39.203773,1.0,-39.203773,1.0,1.3034372,0.0,-31.875336,-91.69549,6.4744425,-2.6698968,42.961056,0.6069921,-31.563793,-91.625786,0.10587295,3.310687,-7.702407,2.3107219,0.08772458,36.48347,0.9999652,-36.4822,1.0,1.8518724,0.0,-31.140438,-92.0132,1.5923296,-30.758411,-91.93042,0.2314966,0.0019958820819854736,2337.7991185188293,645000
3.2710278,-7.570092,2.2710278,0.05464603,36.973953,1.0,-36.973953,1.0,1.1574249,0.0,-31.605286,-91.48277,7.563882,-2.5478742,41.51189,0.63859284,-31.220623,-91.425186,0.11561712,3.302399,-7.674777,2.302433,0.08081721,37.41092,0.9999659,-37.40964,1.0,1.579235,0.0,-31.358149,-91.784744,0.64771783,-31.006435,-91.67184,0.1566411,0.0020049667835235594,2347.8239569664,650000
3.265749,-7.5525045,2.2657516,0.05024918,39.626938,0.9999973,-39.62683,1.0,1.4005675,0.0,-32.230446,-92.447556,10.090756,-3.6381626,60.739475,0.30566102,-31.842567,-92.303535,0.11203702,3.302077,-7.6735897,2.302077,0.08052051,37.226135,1.0,-37.226135,1.0,1.6792899,0.0,-30.668434,-91.88124,1.1208651,-30.303738,-91.8218,0.23882404,0.002000620365142822,2357.827063560486,655000
3.2720118,-7.573384,2.272015,0.05546891,37.98525,0.9999967,-37.985123,1.0,1.5690626,0.0,-30.949003,-91.81059,4.7647314,-3.7363203,60.992176,0.82187855,-30.634708,-91.74808,0.15744898,3.3135326,-7.711775,2.3135326,0.09006664,37.532272,0.99999994,-37.532272,1.0,1.6748842,0.0,-31.10419,-91.46535,0.6919663,-30.800482,-91.45513,0.19235635,0.0020002238273620606,2367.8281881809235,660000
3.2705145,-7.5683956,2.2705188,0.054221768,38.50718,0.9999957,-38.507015,1.0,1.2792072,0.0,-31.984133,-91.83755,2.4760344,-3.026867,44.4247,1.0077701,-31.694115,-91.72356,0.14699212,3.311187,-7.7039566,2.311187,0.08811213,38.347122,1.0,-38.347122,1.0,1.6267688,0.0,-30.935753,-91.76051,0.67842644,-30.582613,-91.595665,0.2103658,0.0019964723587036133,2377.8105549812317,665000
