training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.023365,-7.7883196,0.023364961,0.10920292,70.00247,1.0,-70.00247,1.0,0.4414547,56.862015,-49.128567,412.67105,352.0514,1372.9224,211.03725,1.9787884,0.043525238,2.0965326,0.8555707,0.0070585003,293.86142,1.9026831,366.74445,364.84177,1.0235753,-7.858433,0.023575298,0.12673116,67.65248,1.0,-67.65248,1.0,0.5095073,361.6892,1301.9528,188.64221,0.37665898,0.06704289,5.0166564,0.87673914,0.0054453635,293.8574,-5.008178,376.38208,381.39026,0.0036938769340515137,923.4951822757721,155000
1.0233936,-7.797896,0.023393687,0.111596905,65.2999,1.0,-65.2999,1.0,0.4409349,161.70113,-145.05588,910.9272,356.66504,1408.9725,204.92296,0.58217055,0.052618004,3.8496687,0.85749495,0.004767507,294.25797,-0.7703684,371.37796,372.14832,1.0236962,-7.898739,0.023696218,0.1368077,62.915478,1.0,-62.915478,1.0,0.4514746,358.3393,1290.0729,199.1707,0.026058575,0.057052843,3.1863813,0.864115,0.0005187375,294.2194,-2.075083,373.05026,375.12534,0.0036914841175079345,941.9526100158691,160000
1.0234492,-7.81641,0.023449231,0.11622554,63.02339,1.0,-63.02339,1.0,0.44893447,53.19403,-81.8563,560.48083,346.10333,1356.3099,224.17442,0.33554086,0.05483023,3.9650638,0.85240024,0.0063318294,296.66217,-1.4329466,360.93643,362.3694,1.0236094,-7.8697977,0.023609394,0.1295724,66.500534,1.0,-66.500534,1.0,0.47309184,354.1509,1237.6198,204.94777,0.3593753,0.08569032,6.099926,0.8587239,0.0056182626,296.6537,-10.587665,368.98358,379.57126,0.0036923906803131104,960.4145686626434,165000
1.0232784,-7.7594624,0.023278387,0.10198856,66.29706,1.0,-66.29706,1.0,0.45865217,154.23607,-150.14626,819.1235,357.659,1398.7067,209.57347,0.53410286,0.048011072,2.6339407,0.87730956,0.0069309785,295.15704,0.5870463,372.41684,371.8298,1.023678,-7.8926535,0.02367796,0.1352863,61.227917,1.0,-61.227917,1.0,0.5121229,353.91003,1326.4031,214.9363,0.37328437,0.066191524,3.0880022,0.8407393,0.0037688292,295.16003,-4.7790904,368.66803,373.4471,0.0036911832332611086,978.8704965114594,170000
1.0233568,-7.785606,0.023356818,0.10852447,65.7534,1.0,-65.7534,1.0,0.44715774,80.18334,-77.65805,654.4844,366.6878,1370.3009,178.821,2.1523976,0.048875004,2.088013,0.86751163,0.005775347,307.56378,0.34600824,382.06598,381.71997,1.0234975,-7.8324842,0.023497455,0.1202441,64.28232,1.0,-64.28232,1.0,0.43160272,361.7602,1181.9763,183.70386,0.65048957,0.08859691,6.5975337,0.8851166,0.016343622,307.55853,-11.870809,377.13812,389.00894,0.003693848419189453,997.3397440910339,175000
1.0232483,-7.7494335,0.023248298,0.09948124,64.69804,1.0,-64.69804,1.0,0.46360195,51.563347,-65.34621,463.10657,353.958,1410.0856,214.06708,0.9131441,0.04446027,2.3779864,0.86730933,0.010925173,295.66882,1.6379255,368.74146,367.10352,1.0235573,-7.852428,0.023557285,0.12522998,63.109276,1.0,-63.109276,1.0,0.48268026,358.85687,1306.8143,192.67567,0.47183207,0.09781827,7.0351233,0.88634324,0.00495141,295.65375,-14.1376505,373.63956,387.77722,0.003692782497406006,1015.8036682605743,180000
1.0232892,-7.7630486,0.023289146,0.10288513,70.98917,1.0,-70.98917,1.0,0.44326973,46.984344,-47.915222,392.77347,357.7187,1383.4255,197.88602,0.105513,0.04657983,2.2130885,0.87583494,0.004262431,299.18716,1.0232711,372.67807,371.6548,1.023563,-7.8543434,0.02356303,0.12570871,66.61399,1.0,-66.61399,1.0,0.52804613,361.3076,1281.3096,187.51831,0.6789041,0.08807823,5.573087,0.8892678,0.0016364946,299.1829,-11.392355,376.26672,387.6591,0.003694532680511475,1034.276337146759,185000
1.0233335,-7.7778625,0.023333587,0.10658857,67.895035,0.99999994,-67.895035,1.0,0.518196,78.90831,-82.09952,502.064,356.55316,1430.5052,206.03712,0.5721061,0.04520434,2.117488,0.86367166,0.0070609576,297.1349,1.4249578,371.4099,369.98495,1.0234517,-7.817214,0.023451641,0.11642642,62.876328,1.0,-62.876328,1.0,0.48477176,357.36774,1378.8866,202.27116,0.67099875,0.16617039,8.605673,0.9098865,0.014277355,297.10556,-34.51487,372.22302,406.73788,0.003692671489715576,1052.7397027015686,190000
1.0233321,-7.7773685,0.023332104,0.10646504,65.915924,1.0,-65.915924,1.0,0.46731633,188.74641,-208.9707,776.7564,355.53094,1430.0424,208.14584,1.7391263,0.04674148,2.247899,0.85470176,0.01064298,303.82538,0.9900219,370.7222,369.73218,1.0234938,-7.8312526,0.023493757,0.11993612,62.0467,1.0,-62.0467,1.0,0.44983667,369.40073,1331.0597,175.80167,0.61126536,0.0758045,6.8327093,0.85679483,0.011383026,303.80957,-7.8396544,384.5912,392.43085,0.003692225122451782,1071.2008373737335,195000
1.0233734,-7.791107,0.02337332,0.10989971,68.65399,1.0,-68.65399,1.0,0.4364036,87.26396,-95.43474,519.36725,357.17676,1470.1646,204.94054,0.60356385,0.04858054,2.5982826,0.8563255,0.011077868,296.41925,0.42075595,371.9977,371.57697,1.0236185,-7.8728123,0.023618437,0.13032608,63.720028,1.0,-63.720028,1.0,0.45872355,353.8258,1353.9503,211.4971,1.1897725,0.10847148,8.878736,0.8654711,0.005519862,296.42038,-17.332138,368.64685,385.97897,0.0036924456596374514,1089.6630709171295,200000
