training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
3.0098143,-20.13993,2.0139928,0.08021152,9.82863,0.99582136,-9.787561,1.0,0.9991989,0.5234375,0.0031429909,-17.0241,-17.038853,-1.931711,2150.5051,3.010081,5.5706266e-07,0.008347591,-0.015485293,0.35054034,3.0145264,-20.153614,2.0153613,0.08151478,9.6692705,0.999165,-9.661198,1.0,0.9990158,0.22070312,0.0053744214,-14.046509,-14.055993,-4.343884,991.89636,0.8461802,2.782198e-07,0.002104642915725708,939.6561768054962,110000
3.0106225,-20.137188,2.013719,0.079950504,10.128685,0.99690354,-10.097322,1.0,0.99923515,0.5234375,0.0031079585,-17.162554,-17.177534,-1.8366059,356.851,2.8885708,1.8123492e-05,0.01398263,-0.010905237,0.342985,3.017039,-20.182198,2.0182195,0.08423685,10.431772,0.9988196,-10.419459,1.0,0.99901676,0.20605469,0.0054352363,-14.040698,-14.050053,-4.4706516,161.19794,0.28171125,7.8672876e-08,0.0020981690406799316,950.1470279693604,115000
3.0141225,-20.163315,2.0163314,0.08243856,10.294211,0.99779093,-10.271472,1.0,0.9992027,0.5136719,0.0031141276,-17.133158,-17.148045,-1.9032326,270.42188,2.032198,4.39687e-06,0.008592994,-0.009490092,0.3479895,3.0136662,-20.145576,2.0145578,0.080749266,10.003742,0.9991083,-9.9948225,1.0,0.9990206,0.23046875,0.0053074597,-13.839468,-13.848777,-4.3154407,137.45085,0.323662,1.912609e-07,0.0021036739349365235,960.6654026508331,120000
3.0103395,-20.145626,2.0145626,0.080754064,10.047787,0.99577695,-10.005356,1.0,0.9992218,0.53515625,0.0030540924,-17.225258,-17.240374,-1.7618794,322.40787,2.5817575,2.3650016e-06,0.010793542,-0.014477154,0.34616652,3.0150878,-20.162487,2.0162485,0.08235969,10.027683,0.9988393,-10.016046,1.0,0.9990244,0.22167969,0.005373803,-14.112215,-14.121707,-4.402102,57.567104,0.22913781,5.158443e-07,0.002102887487411499,971.1798453330994,125000
3.0110161,-20.139957,2.013996,0.0802142,9.73207,0.9970202,-9.703072,1.0,0.99917793,0.53515625,0.003066579,-17.049084,-17.063974,-1.8163893,381.8693,2.3250265,1.0502204e-07,0.011891676,-0.010128799,0.3535088,3.0184464,-20.188255,2.0188258,0.08481407,10.663798,0.9996208,-10.659756,1.0,0.9990196,0.19238281,0.0054033566,-13.939613,-13.948933,-4.405739,93.94472,0.30534112,4.5557996e-08,0.002090500783920288,981.6323554515839,130000
3.0096655,-20.151892,2.0151892,0.08135075,9.75051,0.9944764,-9.696653,1.0,0.9992428,0.56152344,0.0029257566,-17.545807,-17.56145,-1.5446532,16467.258,10.855115,2.522851e-05,0.010406738,-0.0076057655,0.3483686,3.018875,-20.204,2.0204003,0.08631353,10.429496,0.9984746,-10.413588,1.0,0.9989929,0.20117188,0.005467467,-14.154171,-14.163709,-4.3967376,33.585995,0.25089216,1.2465201e-08,0.002113268518447876,992.1987035274506,135000
3.0083354,-20.129148,2.012915,0.079184785,9.87418,0.9954205,-9.828962,1.0,0.99922466,0.5332031,0.0030203336,-17.261703,-17.276897,-1.7205162,568.25555,2.548974,7.126015e-05,0.01132212,-0.008606808,0.33741406,3.0127354,-20.152702,2.0152702,0.0814279,10.19342,0.997465,-10.167582,1.0,0.9990034,0.21875,0.0053950227,-14.327106,-14.336865,-4.34368,44.45656,0.2577585,1.6112626e-08,0.0021028196334838866,1002.712807893753,140000
3.0133338,-20.18333,2.0183332,0.08434505,9.898355,0.9950006,-9.848869,1.0,0.99922085,0.54785156,0.0030101975,-17.313015,-17.32824,-1.7382842,393.1798,2.6380992,3.8690832e-06,0.012631412,-0.010591508,0.3477162,3.0171635,-20.180603,2.0180604,0.084085286,9.979725,0.999103,-9.970774,1.0,0.99901104,0.19140625,0.0054898355,-14.186634,-14.196145,-4.456683,50.274742,0.2698126,1.6019369e-09,0.002092493772506714,1013.1752827167511,145000
3.0057383,-20.12024,2.0120237,0.078336135,9.877211,0.99371445,-9.815127,1.0,0.99919224,0.53515625,0.0030280491,-17.589283,-17.604832,-1.682965,234.84525,2.6046805,3.4500733e-08,0.011450357,-0.011165527,0.3478933,3.0166914,-20.174215,2.0174215,0.08347685,9.921705,0.99927,-9.914464,1.0,0.99901867,0.21386719,0.005192997,-14.264938,-14.274867,-4.105929,32.619843,0.26156265,1.2831737e-07,0.0021000133037567138,1023.6753542423248,150000
3.0052948,-20.105574,2.0105574,0.076939434,9.604226,0.99473745,-9.553684,1.0,0.99923515,0.55078125,0.0030198027,-17.504694,-17.520157,-1.6850219,614.81006,3.640774,2.982163e-05,0.012757508,-0.010749338,0.3542114,3.016795,-20.179441,2.0179443,0.08397454,10.410872,0.9988506,-10.398907,1.0,0.9990177,0.19921875,0.005478156,-14.31691,-14.326517,-4.488702,25.049242,0.23843858,2.3341724e-09,0.002111168718338013,1034.231202840805,155000
