training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
265.13818,0.13555793,-7.696425,0.08622914,1.0,7.3498855,-11.654029,117.572266,0.3262054,-32.102985,-107.48889,0.29904455,278.3612,0.14388168,-7.868087,0.1291447,1.0,0.5978335,-29.988457,-100.99808,0.2601201,0.0019062217712402345,2489.218108177185,635000
287.11652,0.1614941,-7.694875,0.085841686,1.0,11.195912,-11.95064,119.40174,0.5989792,-31.668007,-109.80948,0.21299627,296.8871,0.19064459,-7.865023,0.12837876,1.0,0.70990896,-32.52866,-99.49089,0.2029908,0.0018690248489379882,2498.563241958618,640000
271.9536,0.13518304,-7.7032022,0.08792351,1.0,19.36812,-23.665417,159.24677,0.3843451,-33.284077,-103.46825,0.19668785,297.7964,0.17351359,-7.8509846,0.12486914,1.0,0.34658003,-31.57614,-101.71803,0.37694627,0.0018892786502838134,2508.0096414089203,645000
292.04364,0.20501176,-7.672389,0.08022022,1.0,5.752781,-7.1417294,106.83141,0.5198072,-32.762623,-103.764175,0.16498694,284.35864,0.13649318,-7.854913,0.12585123,1.0,0.24305767,-33.179893,-101.973274,0.20516962,0.0018711058139801026,2517.3651769161224,650000
282.07166,0.17770222,-7.6735005,0.080498055,1.0,11.157559,-16.525494,127.018196,0.58405524,-30.94525,-110.2061,0.20319785,296.9084,0.1925754,-7.8678894,0.12909529,1.0,0.48185217,-33.73394,-102.674576,0.2550119,0.0018877824783325196,2526.8040947914124,655000
269.45593,0.12010092,-7.676058,0.08113748,1.0,11.649901,-8.24067,114.39808,0.5039851,-31.292133,-103.87878,0.27210402,305.38312,0.18027742,-7.872177,0.13016722,1.0,0.66181445,-32.542473,-100.60385,0.29367083,0.001871424961090088,2536.1612265110016,660000
285.30014,0.14771001,-7.679633,0.082031295,1.0,5.7934246,-11.200748,110.40244,0.2705616,-31.214127,-102.73747,0.24156651,305.32004,0.17346734,-7.8702784,0.12969267,1.0,0.27264565,-32.10577,-103.5921,0.27540594,0.0018654520034790038,2545.488492012024,665000
268.39648,0.1345496,-7.6741457,0.08065948,1.0,8.271349,-3.7243521,92.618744,0.49290836,-32.202206,-108.023224,0.19910288,291.94855,0.13306186,-7.8715196,0.1300028,1.0,0.59396523,-32.22406,-103.4261,0.38507044,0.0018803205013275147,2554.8901011943817,670000
284.57666,0.17244375,-7.6995673,0.08701479,1.0,8.582044,-13.683684,120.71839,0.34438157,-32.903835,-107.86675,0.21153742,281.81512,0.1715954,-7.876452,0.13123596,1.0,0.6381615,-32.634377,-103.79213,0.22872382,0.0018705324172973634,2564.2427690029144,675000
283.55573,0.17096722,-7.683224,0.08292899,1.0,6.68496,-3.9243226,95.02982,0.42720255,-32.13332,-104.03194,0.25940076,297.00314,0.16169727,-7.8581057,0.12664935,1.0,1.2596209,-33.260345,-104.398346,0.23767146,0.0018722227096557617,2573.603888273239,680000
283.82452,0.18506059,-7.6878633,0.08408881,1.0,4.766178,-8.291079,111.959785,0.77781856,-32.28959,-105.63849,0.2656288,287.71637,0.13932613,-7.880376,0.1322169,1.0,0.7081772,-32.680435,-102.88827,0.33398482,0.0018858826160430909,2583.033307313919,685000
281.94037,0.16868983,-7.682259,0.08268772,1.0,8.503605,-5.462314,112.92888,0.4328149,-32.471836,-106.12758,0.2557143,312.17114,0.20306444,-7.8654776,0.12849225,1.0,0.44341028,-32.60962,-101.31717,0.24277018,0.0018673508644104003,2592.37006688118,690000
283.11615,0.17240642,-7.67889,0.08184542,1.0,9.587921,-11.027033,115.38687,0.4330052,-32.47904,-105.35832,0.20109558,304.17346,0.20542485,-7.891405,0.13497421,1.0,0.5272237,-31.926521,-102.83033,0.23937427,0.001873170804977417,2601.735926628113,695000
287.4757,0.17068025,-7.697142,0.086408526,1.0,4.2251234,-9.63675,111.56532,0.46006748,-32.008934,-107.05554,0.23363951,288.0011,0.15220445,-7.8862267,0.13367963,1.0,1.2863913,-31.446712,-98.03093,0.26621318,0.0018773548603057862,2611.1227066516876,700000
