training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0203358,-20.33577,0.020335771,0.09886306,156.09009,1.0,-156.09009,1.0,0.4347263,1543.2308,-1984.0902,6788.775,270.64722,649.4821,244.65823,5.2324533,0.053947,2.7689989,0.8380659,0.024400413,669.2182,-2.6414049,304.10812,306.74954,1.020401,-20.40103,0.02040103,0.10507815,149.88278,1.0,-149.88278,1.0,0.47719842,274.3783,631.9979,239.69171,2.3722036,0.04112287,2.3285363,0.8336549,0.020488922,669.163,5.9402485,307.83646,301.8962,0.003799187088012695,1310.4939534664154,135000
1.0203488,-20.34881,0.020348812,0.1001049,155.98376,1.0,-155.98376,1.0,0.47454527,3273.9155,-5078.1777,11147.25,267.55963,659.24133,247.5075,3.8819728,0.049089946,2.7156212,0.82377255,0.01651099,674.86426,0.6141635,301.30286,300.6887,1.0203544,-20.354336,0.020354338,0.100631066,149.10571,1.0,-149.10571,1.0,0.45504445,274.27103,647.5904,239.98886,6.0945888,0.04782019,2.9433746,0.83363384,0.023651285,674.91675,1.4711895,308.01688,306.5457,0.0037989981174468995,1329.4889495372772,140000
1.0203835,-20.383495,0.020383494,0.10340809,153.55194,1.0,-153.55194,1.0,0.4726443,3388.6345,-3515.9333,13461.793,271.73322,665.69775,243.35693,2.945552,0.06686765,6.312973,0.8074434,0.020118842,677.089,-11.420899,305.58768,317.00858,1.0204096,-20.40954,0.02040954,0.105888575,155.40067,1.0,-155.40067,1.0,0.47163093,273.20026,683.70184,241.6597,1.5082967,0.059985705,2.845146,0.8628818,0.030100757,677.1158,-6.761478,307.05606,313.81754,0.003798519849777222,1348.4815537929535,145000
1.0203534,-20.353382,0.020353384,0.100540444,155.71558,1.0,-155.71558,1.0,0.4868104,1864.5023,-2901.7815,8981.631,271.61676,666.3569,243.98636,2.6692452,0.05877307,2.615045,0.8611533,0.024694728,676.32556,-5.933451,305.43304,311.3665,1.0203966,-20.396545,0.020396546,0.104651116,148.27663,1.0,-148.27663,1.0,0.47209448,268.6964,671.2211,246.50873,1.6219893,0.048335306,2.258265,0.86285836,0.056287237,676.32654,1.125877,302.51276,301.38687,0.003798145818710327,1367.4722881317139,150000
1.0203105,-20.310556,0.020310557,0.09646166,151.17986,1.0,-151.17986,1.0,0.46857655,1920.5867,-2255.3713,7455.8955,272.175,673.9656,243.46584,3.3160262,0.040489733,2.7466376,0.82336164,0.05819016,676.51294,6.433819,306.0006,299.5668,1.0203865,-20.386456,0.020386457,0.10369024,155.4189,0.99999994,-155.4189,1.0,0.47624174,279.32452,652.17267,235.27277,5.107151,0.07307771,3.6502662,0.85549104,0.058904923,676.50684,-15.612227,313.14987,328.7621,0.003800390911102295,1386.4742488861084,155000
1.0203243,-20.324356,0.020324357,0.097775884,152.69067,1.0,-152.69067,1.0,0.48674676,1832.3123,-3106.8198,7759.0303,265.2361,654.5336,250.83054,4.01514,0.05534184,2.4151988,0.8580722,0.022025928,677.59766,-3.6196177,299.116,302.73563,1.0203698,-20.369728,0.02036973,0.10209714,144.13129,1.0,-144.13129,1.0,0.48252702,267.63776,666.2694,248.2233,2.8408375,0.046967015,2.3302405,0.8370042,0.01195745,677.619,2.0552092,301.5187,299.4635,0.0037969944953918458,1405.4592266082764,160000
1.0203277,-20.327705,0.020327706,0.09809487,158.95787,1.0,-158.95787,1.0,0.48888218,2274.181,-1480.0164,6471.7275,273.1537,695.3661,241.7168,1.335428,0.047196425,3.3190255,0.8407717,0.013633348,678.9188,1.9034001,307.09964,305.19623,1.020383,-20.382967,0.020382967,0.1033579,162.08183,1.0,-162.08183,1.0,0.48349026,266.8521,680.9634,249.5563,2.2638729,0.05868091,2.9386902,0.8419825,0.030234186,678.8499,-5.893035,300.79462,306.68765,0.0038001012325286866,1424.4597389698029,165000
1.0203373,-20.337433,0.020337436,0.09902141,164.50183,0.99999994,-164.50183,1.0,0.46579027,1145.3613,-803.0804,3820.4817,263.58557,658.798,252.76276,0.5435725,0.041659996,2.2572722,0.81481457,0.009690051,686.8687,5.7284884,297.92902,292.20053,1.0204002,-20.400251,0.020400252,0.10500402,161.79083,0.99999994,-161.79083,1.0,0.47434628,267.92258,679.50433,247.56784,0.46284837,0.05485774,2.8202827,0.8625196,0.018387444,686.85596,-3.336566,302.26535,305.60193,0.0037990466594696043,1443.454977273941,170000
1.0203424,-20.342392,0.020342395,0.099493735,158.47897,1.0,-158.47897,1.0,0.4731052,2645.7393,-3255.7996,10444.654,254.63274,670.763,263.9897,0.88696927,0.044921353,2.5221984,0.81902415,0.01317856,687.02625,3.4891639,288.98404,285.49487,1.0203829,-20.382921,0.020382922,0.1033535,150.76045,1.0,-150.76045,1.0,0.48193714,266.9066,635.3304,249.5154,3.554343,0.059316065,2.9838269,0.8421092,0.017596785,686.99744,-6.400112,301.25644,307.65656,0.0037998385906219483,1462.454175233841,175000
1.020372,-20.372017,0.020372018,0.102315135,168.51804,1.0,-168.51804,1.0,0.50078756,1520.8335,-1016.9305,5078.2036,265.00214,713.96246,251.90683,9.349301,0.048377275,2.5786629,0.84556365,0.023313893,679.91376,1.1033132,298.9978,297.8945,1.0204015,-20.401497,0.020401498,0.105122685,154.05997,1.0,-154.05997,1.0,0.4918716,271.02533,701.0855,244.99792,1.5630296,0.05002592,2.5319278,0.8547602,0.021064501,679.9028,-0.017623467,305.02048,305.0381,0.003798723840713501,1481.4477996826172,180000
1.0203837,-20.383722,0.020383723,0.10342986,134.2153,1.0,-134.2153,1.0,0.5958401,3297.5386,-4703.9517,11940.282,299.65027,611.7312,210.08128,3.4193501,0.0728973,4.198092,0.830119,0.020284789,699.309,-16.012287,334.61572,350.62802,1.0204892,-20.489244,0.020489246,0.11347955,133.38791,1.0,-133.38791,1.0,0.5715151,297.25635,568.0786,212.87991,4.1651735,0.058275905,3.2379518,0.8052273,0.04959795,699.8527,-5.791914,332.249,338.0409,0.0038000374794006347,1500.4479925632477,185000
1.0203673,-20.367256,0.020367257,0.10186171,159.30316,1.0,-159.30316,1.0,0.5392822,1400.6256,-1590.7429,5755.4395,259.14075,716.3575,258.70993,3.1027548,0.056635246,3.2831097,0.8614293,0.06333639,678.73663,-4.503584,293.0776,297.58118,1.0204076,-20.407608,0.02040761,0.10570474,153.18892,1.0,-153.18892,1.0,0.5469868,266.8908,687.19226,249.2103,1.5307446,0.05701886,2.744436,0.8761604,0.040489852,678.7039,-4.763728,300.826,305.58972,0.003798964023590088,1519.4428179264069,190000
1.0203837,-20.38369,0.020383691,0.1034268,163.98544,1.0,-163.98544,1.0,0.5544201,1021.9338,-1856.3777,4968.0674,268.34982,766.6989,248.57535,1.7443975,0.04340344,2.7478607,0.8510457,0.010852465,681.015,4.4923573,302.40057,297.9082,1.0203966,-20.396557,0.020396559,0.104652256,158.20273,1.0,-158.20273,1.0,0.5699465,271.5409,710.88403,244.20094,3.3981977,0.05292428,2.6638777,0.8551612,0.016753731,681.0738,-1.9916494,305.5946,307.58624,0.0037976225852966307,1538.4309363365173,195000
1.0203547,-20.354765,0.020354766,0.10067209,161.13565,1.0,-161.13565,1.0,0.57838595,4312.5107,-1857.5272,8865.1045,265.43506,647.23645,250.8505,4.8493853,0.05532626,2.3287807,0.8430637,0.029754112,682.10046,-3.6330442,299.54007,303.17313,1.020412,-20.412018,0.02041202,0.10612468,157.18924,1.0,-157.18924,1.0,0.5797217,265.96442,684.93207,250.64536,1.0908531,0.05623462,2.7763855,0.8734459,0.031577714,682.20715,-4.253302,300.07477,304.32806,0.003799623918533325,1557.4290618896484,200000
1.0203552,-20.35522,0.02035522,0.10071533,163.1401,1.0,-163.1401,1.0,0.52965504,1604.9075,-789.7964,4470.8896,258.0208,773.8467,260.44424,7.693745,0.04711847,2.389622,0.8702234,0.02612095,688.4131,1.9836835,292.44147,290.4578,1.0204197,-20.419743,0.020419743,0.1068603,156.29517,1.0,-156.29517,1.0,0.53840107,266.6722,732.5552,250.27245,4.729514,0.06386234,2.3039925,0.8743645,0.032187607,688.3812,-9.542573,301.09128,310.63385,0.08003188886642457,1957.58851146698,205000
