training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0008575,-2.858421,0.0008575264,1.020544,47.94958,1.0,-47.94958,1.0,0.08007765,7.149613,-13.465042,106.32866,425.232,219.89731,76.3459,0.27686685,0.047922246,2.3519325,0.8740703,0.063933216,263.97723,0.5484799,438.43088,437.8824,1.0008535,-2.845295,0.0008535885,1.0074179,48.18228,1.0,-48.18228,1.0,0.08842528,423.1279,216.63728,78.49979,0.14589705,0.05139502,2.7013288,0.8826089,0.0337062,263.95108,-0.3682172,436.32544,436.69366,0.00966296615600586,600.303760766983,105000
1.0008644,-2.8816502,0.0008644951,1.0437732,48.72658,0.99999994,-48.72658,1.0,0.08157906,21.903633,-11.857347,155.33337,422.3942,222.41017,79.23505,0.12131738,0.051819135,2.1232233,0.87513196,0.047350336,264.35727,-0.48090124,435.61206,436.09296,1.0008662,-2.8871465,0.0008661441,1.0492697,48.144096,1.0,-48.144096,1.0,0.0811748,423.4134,228.23825,78.209305,0.0215281,0.04426916,2.2466538,0.8757958,0.050696567,264.34293,1.5149074,436.63052,435.11563,0.003699982976913452,618.8036804199219,110000
1.0008539,-2.8464437,0.0008539331,1.0085664,45.52855,1.0,-45.52855,1.0,0.079711124,15.884077,-15.500138,140.34895,426.62073,229.77176,74.94202,0.1663607,0.043117307,2.6473606,0.8504421,0.023645828,265.08005,1.8244648,439.87473,438.05026,1.0008588,-2.8625462,0.00085876393,1.0246692,43.65319,1.0,-43.65319,1.0,0.07821524,426.0486,226.16725,75.52063,0.066253416,0.044881277,2.4404395,0.8676431,0.036572546,265.05466,1.3567417,439.30136,437.9446,0.0036989875793457033,637.298623085022,115000
1.0008687,-2.8956947,0.0008687085,1.0578178,47.065674,1.0,-47.065674,1.0,0.08483145,12.681906,-15.591115,136.7538,421.70883,222.36569,79.93724,0.12860781,0.047201835,2.2267766,0.85844517,0.03254188,263.9089,0.73846096,434.90427,434.1658,1.0008622,-2.8739927,0.00086219783,1.0361156,47.019814,1.0,-47.019814,1.0,0.07309896,423.3938,219.66066,78.21652,0.13704804,0.054186113,2.2806365,0.8671298,0.0,263.90753,-1.1047466,436.58917,437.6939,0.003696308612823486,655.7801721096039,120000
1.0008519,-2.8396115,0.00085188344,1.0017344,45.189415,1.0,-45.189415,1.0,0.07813421,59.366844,-23.306793,354.82935,422.46545,231.86427,79.19256,0.22438763,0.064290226,3.718098,0.890942,0.025044385,263.35428,-3.7633917,435.63315,439.39655,1.0008548,-2.8495045,0.0008548513,1.0116274,44.024315,1.0,-44.024315,1.0,0.084232286,423.63666,222.73569,77.98433,0.12911373,0.054581575,2.2331104,0.8759657,0.020227887,263.38367,-1.2067119,436.80582,438.01254,0.003698618793487549,674.2732713222504,125000
1.0008767,-2.9222498,0.000876675,1.0843729,48.420334,1.0,-48.420334,1.0,0.07555027,48.79064,-9.896954,294.1456,423.90347,219.53166,77.705795,0.23077932,0.05076635,2.4872146,0.8906175,0.049801707,264.2208,-0.2024851,437.1145,437.317,1.0008752,-2.917601,0.00087528036,1.079724,44.695633,1.0,-44.695633,1.0,0.086293094,421.56116,230.01309,80.08786,0.1614191,0.046057858,2.1471167,0.8816695,0.08693652,264.22015,1.0415937,434.77216,433.73056,0.0037042279720306396,692.7944161891937,130000
1.0008577,-2.8591151,0.0008577346,1.0212381,48.800453,1.0,-48.800453,1.0,0.07863979,16.513733,-43.50038,300.91464,422.03265,208.89926,79.602104,0.06770362,0.061234526,2.6068065,0.9057283,0.0,264.26123,-2.9688497,435.24573,438.21457,1.0008804,-2.9344268,0.0008803281,1.0965499,48.576435,1.0,-48.576435,1.0,0.072674066,423.4544,228.97737,78.163086,0.12280882,0.058540836,2.798471,0.8877731,0.044398066,264.2688,-2.2570763,436.66785,438.92493,0.0037038636207580564,711.3137392997742,135000
1.0008487,-2.8288975,0.0008486693,0.99102056,43.81317,1.0,-43.81317,1.0,0.074102536,27.791666,-33.01608,208.30089,424.0163,224.33461,77.58772,0.09132345,0.0548862,2.5818765,0.8796973,0.025118079,264.77408,-1.2937387,437.255,438.54874,1.0008475,-2.8250427,0.00084751286,0.9871657,46.079308,1.0,-46.079308,1.0,0.074650794,424.7824,220.27348,76.81352,0.08493107,0.04519371,2.1796722,0.87785375,0.045998048,264.8127,1.2727671,438.02304,436.75027,0.0037009215354919436,729.8183517456055,140000
1.0008773,-2.9240952,0.00087722857,1.0862181,48.31067,1.0,-48.31067,1.0,0.07314305,17.469145,-16.708729,133.48535,423.85892,217.77644,77.74693,0.06819779,0.049008287,2.0799427,0.8915189,0.026151428,265.14716,0.26294994,437.11627,436.85333,1.0008587,-2.8620205,0.0008586062,1.0241435,47.397644,1.0,-47.397644,1.0,0.076468475,424.98608,217.27765,76.59938,0.19098957,0.04486092,2.3627634,0.85734993,0.0,265.1689,1.362724,438.24454,436.8818,0.003699272108078003,748.3147170543671,145000
1.0008568,-2.8559012,0.0008567704,1.0180241,45.83196,0.99999994,-45.83196,1.0,0.07992022,17.343307,-18.890163,159.9391,424.18225,230.46434,77.41922,0.12798934,0.048542842,2.1188107,0.87046325,0.029969696,263.82422,0.3844337,437.37344,436.989,1.0008509,-2.8364625,0.0008509387,0.9985853,46.762047,1.0,-46.762047,1.0,0.07413159,421.4303,226.2809,80.24043,0.15194598,0.055613525,2.204744,0.88422155,0.04469668,263.8212,-1.4809668,434.62137,436.10233,0.003701607179641724,766.8227577209473,150000
1.000875,-2.9166489,0.0008749948,1.078772,48.995785,1.0,-48.995785,1.0,0.07511112,25.191528,-30.81204,180.95651,422.90277,217.33679,78.708786,0.14794971,0.04868211,2.0986125,0.8987441,0.033168256,266.14978,0.35075673,436.21027,435.8595,1.000866,-2.88705,0.000866115,1.0491729,45.308094,1.0,-45.308094,1.0,0.07094927,421.43042,214.91385,80.21469,0.10406962,0.04995772,2.4145255,0.8873255,0.0066615967,266.15094,0.011253406,434.73798,434.7267,0.0037008932113647463,785.327229976654,155000
