training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
4.620904,-4.620904,0.01048443,1.0,0.011496965,-0.016917648,0.1624802,4.655237,-4.655237,0.024217902,1.0,0.0011342702388763427,629.4575386047363,290000
4.62078,-4.62078,0.01043502,1.0,0.025381777,-0.011866046,0.19329602,4.6473713,-4.6473713,0.021071527,1.0,0.0010959400177001954,634.9372444152832,295000
4.62197,-4.62197,0.010911213,1.0,0.014083261,-0.035398554,0.22697094,4.658802,-4.658802,0.025643742,1.0,0.0010893020629882811,640.3837807178497,300000
4.6216784,-4.6216784,0.010794315,1.0,0.016749931,-0.008713356,0.17384669,4.65257,-4.65257,0.023150964,1.0,0.02303182306289673,755.5429012775421,305000
4.6214514,-4.6214514,0.010703411,1.0,0.02552705,-0.019568648,0.18991946,4.651122,-4.651122,0.02257162,1.0,0.0011213990211486817,761.1499013900757,310000
4.6204696,-4.6204696,0.010310911,1.0,0.020659521,-0.025501685,0.22244486,4.6541634,-4.6541634,0.02378839,1.0,0.00115885910987854,766.9442014694214,315000
4.6203833,-4.6203833,0.010276157,1.0,0.025817374,-0.014947902,0.1907627,4.6548777,-4.6548777,0.024074173,1.0,0.001110540723800659,772.4969100952148,320000
4.6208124,-4.6208124,0.010447946,1.0,0.026683092,-0.017999953,0.21229896,4.6412563,-4.6412563,0.018625444,1.0,0.0011093554496765137,778.0436925888062,325000
4.6207676,-4.6207676,0.01042991,1.0,0.027080663,-0.017876709,0.19321792,4.6544647,-4.6544647,0.023908803,1.0,0.001105373525619507,783.5705654621124,330000
4.619146,-4.619146,0.009781332,1.0,0.017354473,-0.022299029,0.2185657,4.6540947,-4.6540947,0.023760682,1.0,0.001115023708343506,789.1456887722015,335000
4.619906,-4.619906,0.01008523,1.0,0.020739464,-0.013325756,0.17413498,4.643224,-4.643224,0.019412512,1.0,0.001125915002822876,794.7752690315247,340000
