training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
9.911969,-10.5964775,218.7603,656.4985,4.821927,-9.87148,0.13641892,1.0,172.57101,0.4999944,-7.6679645,0.079114005,1.0,0.17341894,-39.072613,-102.07689,1.170823,684.66174,4.5849257,-10.080576,0.17823814,1.0,176.73883,0.4201054,-7.8284225,0.119228676,1.0,0.12251539,-39.79377,-100.75926,1.6280398,0.002543245029449463,1239.1876096725464,225000
7.7874355,-5.9714966,227.46613,621.6726,4.3313336,-9.860434,0.13420947,1.0,169.20235,0.4846474,-7.696909,0.086350374,1.0,0.1254107,-39.45454,-101.18161,0.9296531,639.6343,4.7234,-10.131325,0.18838787,1.0,188.83936,0.47040302,-7.852817,0.12532732,1.0,0.09060271,-38.72782,-100.57006,1.2975192,0.0025333737373352053,1251.8544838428497,230000
10.203123,-10.297262,227.07681,640.83527,4.681484,-9.772167,0.11655648,1.0,169.4032,0.4999849,-7.6760616,0.081138335,1.0,0.26415104,-40.934956,-101.74196,0.9788377,632.83923,4.2158537,-10.080048,0.17813239,1.0,163.72601,0.4295247,-7.839941,0.122108184,1.0,0.12425536,-39.235176,-100.64664,1.4352138,0.002496925115585327,1264.3391156196594,235000
4.607723,-5.1256638,189.45663,646.2776,4.874766,-9.795177,0.12115832,1.0,170.67001,0.5036386,-7.686901,0.0838483,1.0,0.14744231,-39.386986,-104.230545,0.91026866,652.4976,4.5144873,-10.077337,0.17759034,1.0,177.70355,0.48418063,-7.8842993,0.13319783,1.0,0.1182338,-39.99386,-100.640564,1.2947519,0.0025577279090881347,1277.1277604103088,240000
12.855236,-18.5109,229.3178,645.13684,4.674167,-9.795,0.12112289,1.0,166.85397,0.48784596,-7.692005,0.0851243,1.0,0.12383565,-40.070374,-105.29194,0.9653308,663.0874,4.7856035,-10.166143,0.19535153,1.0,172.8501,0.41106123,-7.878376,0.13171703,1.0,0.1763733,-39.54078,-100.874405,0.91653764,0.002533415460586548,1289.794843196869,245000
11.222668,-14.720093,295.24048,648.3779,4.4058747,-9.814602,0.12504324,1.0,192.42656,0.5491246,-7.6899195,0.08460284,1.0,0.17522517,-39.550537,-104.43889,1.3212467,648.8902,4.6689315,-10.099093,0.18194155,1.0,196.4926,0.5043821,-7.85113,0.124905415,1.0,0.21092173,-39.244522,-100.64241,1.1799016,0.0025308043003082277,1302.4488701820374,250000
6.9507885,-12.931124,227.66098,665.3875,4.950287,-9.781261,0.11837532,1.0,178.9929,0.5329226,-7.677269,0.08144022,1.0,0.095470406,-41.57365,-103.80591,1.3294805,665.3442,4.4750605,-10.099324,0.18198772,1.0,178.4075,0.51481444,-7.838617,0.12177714,1.0,0.22316402,-38.696793,-101.19998,1.5987432,0.002492782354354858,1314.9127867221832,255000
18.116074,-17.603527,286.18164,668.3064,5.0005646,-9.836233,0.12936956,1.0,154.20541,0.4140754,-7.697177,0.08641708,1.0,0.19510242,-38.84423,-101.47783,1.0658493,669.9685,4.8699584,-10.073288,0.17678064,1.0,177.60777,0.46975815,-7.894944,0.13585892,1.0,0.09506291,-37.265663,-100.42345,1.0917585,0.002517977523803711,1327.5026807785034,260000
12.9795265,-5.5661716,195.13074,629.3944,4.356728,-9.776117,0.11734656,1.0,168.6112,0.47826108,-7.6777334,0.08155626,1.0,0.16097862,-37.532875,-100.79255,0.75072134,640.2913,4.7634473,-10.021105,0.16634397,1.0,199.3324,0.4904848,-7.843203,0.12292375,1.0,0.09727073,-39.94851,-100.77584,1.157454,0.0025128442764282225,1340.0669074058533,265000
19.033829,-15.1430025,280.72476,651.49536,4.6596394,-9.856835,0.13349009,1.0,161.0082,0.38038057,-7.686186,0.083669335,1.0,-0.01657331,-39.54439,-104.30846,0.8661066,672.15454,4.888132,-10.134158,0.18895455,1.0,175.73962,0.44603208,-7.8393717,0.121965975,1.0,-0.10892576,-40.531723,-101.8833,1.2864853,0.0025208556175231934,1352.671190738678,270000
8.631691,-9.162922,195.91249,639.8733,4.40476,-9.747498,0.111622415,1.0,176.05168,0.51762104,-7.679859,0.082087666,1.0,0.16387963,-40.715607,-105.73909,0.78117,645.57336,4.555665,-10.12179,0.18648092,1.0,184.47961,0.5109553,-7.8463564,0.12371208,1.0,0.2754768,-40.067184,-100.246956,1.4597638,0.0025211941719055176,1365.2771680355072,275000
7.2062097,-10.983186,214.02528,652.5209,4.520098,-9.838745,0.12987211,1.0,175.6643,0.4568212,-7.699506,0.08699937,1.0,0.11120137,-40.290787,-101.189674,0.819569,659.71155,4.64402,-10.116396,0.18540211,1.0,173.54837,0.5046759,-7.8546567,0.12578708,1.0,0.0754987,-38.97873,-100.16002,1.3538713,0.0025137744903564454,1377.8460457324982,280000
11.737569,-13.621071,237.3757,638.95825,4.4019566,-9.880436,0.13820998,1.0,181.37668,0.52197707,-7.690411,0.08472577,1.0,0.15935275,-37.612373,-101.957436,1.0874319,652.10175,4.678953,-10.112516,0.18462639,1.0,182.8483,0.48296767,-7.850498,0.12474753,1.0,0.12782669,-38.989693,-99.97775,1.3678176,0.0025079370975494386,1390.3857371807098,285000
12.853123,-10.200604,240.60907,648.5115,4.509447,-9.728405,0.107803844,1.0,171.17862,0.5429946,-7.6766872,0.081294715,1.0,0.15804656,-39.963463,-101.62964,1.1524576,672.3958,4.7669,-10.041331,0.17038931,1.0,175.65887,0.4233775,-7.837021,0.12137812,1.0,0.16491914,-39.581024,-100.67084,1.736504,0.002531266784667969,1403.0420768260956,290000
15.921263,-12.210681,242.97528,636.0853,4.519718,-9.797981,0.1217192,1.0,167.969,0.4900146,-7.6996255,0.08702937,1.0,0.104076035,-41.125267,-101.93162,0.97612053,645.50195,4.670513,-10.147381,0.1915991,1.0,181.14435,0.4530726,-7.8465934,0.12377131,1.0,0.14511281,-39.866695,-100.666046,1.078697,0.002512255525588989,1415.6033601760864,295000
5.8988066,-8.734916,194.32715,651.5846,4.731739,-9.767579,0.11563889,1.0,171.01794,0.50327027,-7.684998,0.08337243,1.0,0.11881254,-40.062576,-100.511894,0.8103018,679.35254,4.6315813,-10.023852,0.16689351,1.0,169.3972,0.5081096,-7.841998,0.122622624,1.0,0.13773516,-38.569378,-100.70367,1.0532923,0.0025584365367889404,1428.395548582077,300000
11.627026,-5.348104,237.01035,665.4351,5.303318,-9.842919,0.13070679,1.0,171.5336,0.4642415,-7.6805887,0.0822701,1.0,0.13000211,-40.699345,-101.41969,1.0039008,645.2963,4.420717,-10.162991,0.19472115,1.0,183.81425,0.4856025,-7.8486032,0.12427377,1.0,0.14235622,-40.19526,-100.654144,1.279649,0.038212191104888917,1619.456511259079,305000
6.127903,-6.1353693,213.0328,640.275,4.487747,-9.818525,0.1258281,1.0,165.46165,0.55195206,-7.7005672,0.08726486,1.0,0.06645061,-38.398293,-101.39317,1.3870704,624.16125,4.5562363,-10.119466,0.18601614,1.0,174.93237,0.49194074,-7.843196,0.12292197,1.0,0.06536022,-40.671005,-100.747375,1.3969095,0.002631987953186035,1632.6164565086365,310000
10.286905,-7.317802,215.27005,640.1808,4.8257303,-9.854141,0.13295121,1.0,166.44185,0.5218096,-7.669813,0.07957622,1.0,0.32683843,-41.501396,-103.060104,1.0745572,648.4082,4.5041137,-10.140598,0.19024253,1.0,175.46924,0.50438976,-7.855139,0.12590764,1.0,0.12938729,-39.59465,-100.26453,1.6229398,0.002596818447113037,1645.6005547046661,315000
