training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0233936,-7.797859,0.023393577,0.111587666,71.68217,1.0,-71.68217,1.0,0.7261895,50.682465,-63.30222,398.5284,389.27194,968.5914,120.81787,0.7970133,0.04468663,1.935259,0.8295562,0.0,323.31863,1.7179116,405.4379,403.71997,1.0234808,-7.826912,0.023480736,0.11885089,73.33042,1.0,-73.33042,1.0,0.6118585,390.3479,976.3102,118.80761,0.2680725,0.046609215,2.8313751,0.8095952,0.0,323.32465,1.0963244,406.51413,405.41782,0.03297787766456604,786.712249994278,105000
1.0232661,-7.7553635,0.023266088,0.100963704,71.81991,1.0,-71.81991,1.0,0.571502,136.29274,-79.56718,560.77716,387.7789,937.7443,122.29602,0.9361903,0.06096692,2.8734949,0.8506495,0.0031316257,325.64664,-3.5713403,404.06122,407.63257,1.0234216,-7.8072205,0.02342166,0.11392799,71.84108,1.0,-71.84108,1.0,0.5857886,395.55023,931.2556,110.778305,0.0,0.05360832,2.6870465,0.825256,0.0,325.64755,-1.1750406,411.8326,413.00766,0.0036948655128479003,805.1865825653076,110000
1.0233389,-7.7796307,0.023338892,0.1070306,72.91512,1.0,-72.91512,1.0,0.5998434,83.36061,-45.80065,367.44208,386.42236,1011.111,126.1371,0.9071385,0.04461775,2.2386203,0.83612037,0.0,324.2883,1.745401,402.63678,400.8914,1.0233576,-7.7859097,0.02335773,0.10860044,66.8469,0.99999994,-66.8469,1.0,0.62915754,389.9297,1055.2802,118.8788,0.6401729,0.053417236,2.6859615,0.830992,0.0,324.30685,-1.1082327,406.14502,407.25327,0.0036951136112213134,823.6621561050415,115000
1.023329,-7.776328,0.023328986,0.106205076,83.14665,1.0,-83.14665,1.0,0.5419321,74.83999,-94.96841,543.3838,386.44318,1262.9341,125.12775,0.7259414,0.054002605,2.3462071,0.82970583,0.008155739,324.5886,-1.2991998,402.6726,403.9718,1.0233479,-7.782625,0.023347873,0.107779115,78.37181,1.0,-78.37181,1.0,0.6206181,384.75684,1042.0073,128.89737,1.4998432,0.056211602,2.471704,0.84949124,0.0,324.5638,-2.016061,400.98505,403.0011,0.0036947914123535157,842.1361184120178,120000
1.023346,-7.782002,0.023346005,0.10762343,68.282,0.99999994,-68.282,1.0,0.6341027,263.11063,-147.5804,882.3432,393.35907,1069.7185,117.062744,0.8192643,0.053797305,2.9912071,0.8263215,0.0,336.6069,-1.2781987,410.18942,411.46762,1.0234263,-7.8087797,0.023426339,0.114317805,69.510956,0.99999994,-69.510956,1.0,0.5697993,393.32568,989.86664,117.4283,0.7347198,0.043431133,2.6957645,0.81146216,0.004256229,336.61526,2.2111812,410.15643,407.94525,0.0036915337562561036,860.5937931537628,125000
1.023323,-7.7743406,0.023323024,0.10570818,83.1418,1.0,-83.1418,1.0,0.5365133,142.98973,-130.13039,720.2231,385.22968,1062.3239,129.85509,0.57589585,0.04682995,2.14552,0.8452536,0.0072746137,325.1779,1.0308304,401.48856,400.45773,1.0233958,-7.7985735,0.02339572,0.11176637,68.88279,1.0,-68.88279,1.0,0.54532456,390.82907,1057.4316,121.29603,1.3696271,0.09556305,4.950745,0.854008,0.00468444,325.18716,-14.816518,407.0884,421.90494,0.0036944505214691163,879.0660517215729,130000
1.0233787,-7.792923,0.02337877,0.11035378,79.99175,1.0,-79.99175,1.0,0.69913363,74.88694,-66.78558,466.0869,386.7695,1067.2267,128.73795,0.29018387,0.045095697,2.4725182,0.8357992,0.0,325.92426,1.5984316,403.0657,401.4673,1.0234644,-7.821479,0.023464436,0.117492564,72.54488,1.0,-72.54488,1.0,0.6069607,389.63147,1049.7869,120.074326,0.41140333,0.05872213,3.8061996,0.8362235,0.0,325.90933,-2.8426237,405.92694,408.76956,0.0036946983337402344,897.5395495891571,135000
1.0232909,-7.763639,0.023290917,0.103032745,76.82338,0.99999994,-76.82338,1.0,0.5683105,69.61624,-99.8072,506.87274,388.7329,1050.577,122.351746,0.5585764,0.048509084,2.60765,0.8302491,0.0,325.68344,0.485567,405.0171,404.53152,1.0233967,-7.798894,0.023396684,0.111846544,79.686935,1.0,-79.686935,1.0,0.61905456,389.07623,1056.1853,124.101,0.0,1.3835824,37.94334,0.8618803,0.0,325.67102,-434.30914,405.3598,839.66895,0.003694789218902588,916.0135006904602,140000
1.0233004,-7.7668095,0.023300428,0.10382529,77.53786,1.0,-77.53786,1.0,0.56178546,85.090004,-50.091766,388.141,385.90546,1047.292,127.00162,0.51561445,0.049723927,2.5530658,0.8298582,0.0,327.303,0.09035979,402.2706,402.18024,1.0234509,-7.8169537,0.023450863,0.11636135,75.86101,0.99999994,-75.86101,1.0,0.5488143,388.50403,1042.0264,122.62068,0.49999228,0.05534806,2.6358867,0.82906145,0.009235381,327.30084,-1.7504246,404.86908,406.6195,0.0036934211254119873,934.4806184768677,145000
1.0232967,-7.7655783,0.023296736,0.103517555,78.87898,1.0,-78.87898,1.0,0.55872315,142.91014,-94.56472,472.37482,381.09592,1052.6155,136.6593,0.80981433,0.049048066,2.2747228,0.8369153,0.006069183,328.09305,0.31232312,397.50055,397.18823,1.0234771,-7.8257055,0.023477117,0.11854939,68.813644,1.0,-68.813644,1.0,0.5561421,392.67493,1295.9728,120.08836,0.3761844,0.06455803,3.362289,0.82785606,0.0,328.07883,-4.7761807,409.07886,413.85504,0.0036941803932189943,952.9515252113342,150000
