training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.7784356,-7.8665347,0.78665346,0.12875658,9.427351,0.9917821,-9.349879,1.0,0.9991274,0.38378906,0.0037796302,-16.500448,-16.514038,-2.597487,231.67485,1.5535504,8.837095e-05,0.020917179,-0.008650304,0.2522588,1.7943878,-7.9600554,0.79600555,0.15213683,9.674118,0.99838233,-9.65847,1.0,0.9990063,0.09765625,0.005452826,-14.1692915,-14.178845,-4.3949704,1332.3241,0.96135724,1.1983478e-09,0.0020340739727020265,798.4782297611237,195000
1.7857409,-7.8939705,0.789397,0.13561556,9.772686,0.9963438,-9.736956,1.0,0.99912643,0.4013672,0.003727265,-16.742897,-16.756796,-2.5234487,280.7074,1.5032341,7.002589e-05,0.016721798,-0.025162438,0.29065835,1.7906559,-7.9107184,0.7910719,0.13980259,9.874487,0.9995839,-9.8703785,1.0,0.9990177,0.107421875,0.0052804206,-14.247026,-14.256767,-4.281752,20.494535,0.11725362,3.3784804e-08,0.0020358903884887696,808.6576867103577,200000
1.7867664,-7.9000196,0.790002,0.1371279,9.477887,0.9967644,-9.447222,1.0,0.9991436,0.39941406,0.0037463177,-16.562271,-16.575945,-2.572535,150.23021,1.22617,7.9810925e-05,0.011395495,-0.01490135,0.24599516,1.793808,-7.95286,0.795286,0.150338,9.754608,0.9985219,-9.7401905,1.0,0.9990101,0.09863281,0.0052764225,-14.287715,-14.297504,-4.272808,233.88437,0.4031638,2.4129488e-08,0.03929837193489075,1005.1495513916016,205000
1.7850246,-7.8949413,0.78949416,0.13585821,9.634295,0.99553055,-9.591236,1.0,0.9991455,0.4111328,0.003716957,-16.773094,-16.787004,-2.5444596,189.51283,1.285655,4.656396e-05,0.015445228,-0.016498713,0.27214235,1.7872626,-7.8916063,0.78916067,0.13502464,9.430745,0.9981019,-9.412846,1.0,0.9990034,0.099609375,0.005453419,-14.004921,-14.01434,-4.3694553,95.91256,0.23767981,3.5161005e-08,0.002036970233917236,1015.3344073295593,210000
1.7906573,-7.943735,0.7943735,0.14805672,9.890768,0.9962838,-9.854013,1.0,0.9991331,0.38378906,0.003783664,-16.777754,-16.791529,-2.6859515,77.66507,1.0170633,6.511481e-05,0.019677406,-0.015848402,0.2737402,1.7940784,-7.9465885,0.79465884,0.14877,9.948002,0.99941945,-9.942227,1.0,0.99901867,0.09765625,0.0053360597,-14.137749,-14.147317,-4.3480244,284.2991,0.40344614,4.9772773e-08,0.002034183359146118,1025.50532913208,215000
1.7822828,-7.887987,0.7887987,0.13411966,9.126488,0.9934842,-9.067022,1.0,0.99915695,0.39257812,0.0037401451,-16.654667,-16.668417,-2.5864675,224.20589,1.4457952,8.799723e-05,0.012461937,-0.013131637,0.25671396,1.7945222,-7.9561906,0.795619,0.15117054,9.832294,0.99890316,-9.82151,1.0,0.9990225,0.11328125,0.005414471,-13.977572,-13.986909,-4.4274426,68.41093,0.16368772,5.5396145e-16,0.002035483932495117,1035.6827538013458,220000
1.7826612,-7.8824663,0.78824663,0.1327395,9.404829,0.99441457,-9.352301,1.0,0.99914265,0.38671875,0.0037829143,-16.940533,-16.954493,-2.6600819,119.19693,1.2022831,2.9416686e-05,0.015636144,-0.01268692,0.25458878,1.7925832,-7.9309,0.79309,0.14484796,9.714762,0.9994933,-9.709841,1.0,0.99901676,0.11425781,0.0053088283,-14.291647,-14.301436,-4.276103,171.37239,0.3081749,8.3025964e-10,0.0020382750511169436,1045.8741340637207,225000
1.78315,-7.896678,0.7896678,0.13629249,9.670893,0.9934821,-9.607861,1.0,0.9991627,0.4169922,0.0036595617,-16.965046,-16.979227,-2.4584336,147.97363,1.5418837,6.772868e-06,0.012834457,-0.012664675,0.2719979,1.793658,-7.946681,0.7946681,0.14879318,9.748005,0.9989899,-9.738159,1.0,0.9990082,0.12109375,0.005319597,-14.363115,-14.372974,-4.276457,184.9263,0.4693468,1.1314674e-09,0.0020343650817871094,1056.0459640026093,230000
1.7817435,-7.911953,0.7911953,0.14011127,9.800224,0.99054825,-9.707596,1.0,0.999156,0.41015625,0.0036476855,-16.948208,-16.962313,-2.5195522,211.65218,1.5527661,8.2409606e-05,0.023881452,-0.0220805,0.29586977,1.7900941,-7.914103,0.7914103,0.14064875,9.523116,0.9986838,-9.510583,1.0,0.9990053,0.07519531,0.005458806,-14.02523,-14.034617,-4.4228396,612.9591,0.85655135,8.131296e-11,0.0020372074127197265,1066.232007265091,235000
1.7842951,-7.8842297,0.788423,0.13318041,9.374928,0.99587214,-9.336231,1.0,0.99916553,0.42089844,0.0037052962,-16.69104,-16.704855,-2.5581188,135.26105,1.136928,7.6371696e-05,0.013602046,-0.01724044,0.279218,1.792738,-7.9338617,0.7933862,0.14558838,10.228934,0.99935174,-10.222304,1.0,0.9990158,0.1171875,0.005311788,-14.123575,-14.13315,-4.3272705,119.69558,0.26647738,4.6313843e-08,0.0020337378978729248,1076.4007017612457,240000
