training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.09449,-9.449002,0.09449002,0.52437353,71.28697,1.0,-71.28697,1.0,1.0356172,0.0,-31.235893,-95.47653,6.6403384,-5.9456344,88.90568,0.7271114,-30.890802,-95.48927,0.11951585,1.0952567,-9.525668,0.095256686,0.54354006,71.319916,1.0,-71.319916,1.0,1.2613466,0.0,-34.160503,-94.8297,0.32255077,-33.760674,-94.77651,0.16843447,0.0022476063728332518,2144.883386850357,475000
1.0948954,-9.489538,0.09489538,0.5345075,71.54834,1.0,-71.54834,1.0,1.0914133,0.0,-30.952602,-94.964745,8.298792,-6.9880123,78.63222,0.6491605,-30.553125,-94.859604,0.1259764,1.094749,-9.474894,0.09474894,0.5308464,72.348236,1.0,-72.348236,1.0,1.0012605,0.0,-30.608376,-95.94351,0.4537186,-30.22176,-95.9733,0.15117171,0.0022815994262695314,2156.291388988495,480000
1.0946593,-9.465927,0.09465927,0.52860487,69.88727,1.0,-69.88727,1.0,0.63845587,0.0,-31.728542,-94.29591,1.4148853,-1.6989702,27.045717,0.60280764,-31.378206,-94.07908,0.123500116,1.0946064,-9.460636,0.09460637,0.5272821,71.53201,1.0,-71.53201,1.0,1.0510304,0.0,-29.273746,-95.04795,0.31998664,-28.87667,-94.895966,0.14041387,0.0022571525573730467,2167.5771567821503,485000
1.0946903,-9.469029,0.09469029,0.5293804,71.36987,1.0,-71.36987,1.0,1.0433176,0.0,-30.622864,-94.51815,5.518071,-4.151989,56.724228,0.38131577,-30.277676,-94.63858,0.114844665,1.0946938,-9.469381,0.09469381,0.5294684,71.02557,1.0,-71.02557,1.0,0.9678989,0.0,-30.068642,-95.59919,0.46188927,-29.624454,-95.373764,0.12148499,0.0022700547218322755,2178.9274361133575,490000
1.0946409,-9.464088,0.09464088,0.5281451,70.62222,1.0,-70.62222,1.0,0.8209721,0.0,-31.663486,-95.6315,3.2383938,-2.4925232,34.371593,0.34407717,-31.268337,-95.60381,0.12681012,1.0951871,-9.51871,0.0951871,0.5418004,71.470245,1.0,-71.470245,1.0,0.9361994,0.0,-30.539059,-95.71204,0.3169121,-30.128242,-95.66852,0.13508937,0.002283102226257324,2190.3429520130157,495000
1.0949129,-9.491285,0.09491284,0.53494424,70.15668,1.0,-70.15668,1.0,0.884426,0.0,-29.904167,-94.62575,3.3955116,-3.8812556,49.47443,0.42306632,-29.510633,-94.605545,0.12319965,1.0951133,-9.511332,0.09511332,0.539956,70.778465,1.0,-70.778465,1.0,1.2337147,0.0,-29.773602,-94.002525,0.4189968,-29.371824,-93.996796,0.116752364,0.0022619519233703614,2201.6527166366577,500000
1.0946721,-9.467206,0.094672054,0.5289242,71.52896,1.0,-71.52896,1.0,1.1957356,0.0,-31.640728,-93.67133,1.4779909,-1.7208138,27.657555,0.2945526,-31.230312,-93.68189,0.13056335,1.09519,-9.519011,0.0951901,0.5418755,70.4359,1.0,-70.4359,1.0,0.9186774,0.0,-32.110363,-94.28402,0.34147704,-31.737812,-94.2388,0.12457992,0.04536896471977234,2428.497545003891,505000
1.0950583,-9.505836,0.09505835,0.53858185,70.6673,1.0,-70.6673,1.0,1.0400434,0.0,-30.5042,-94.29678,4.8969755,-3.9097536,57.250782,0.50528216,-30.10323,-94.27215,0.14016962,1.0947977,-9.479774,0.094797745,0.53206676,70.57684,1.0,-70.57684,1.0,1.518789,0.0,-31.018303,-95.57218,0.4650096,-30.69926,-95.49788,0.12348335,0.002277313947677612,2439.884119749069,510000
1.0943589,-9.435898,0.09435897,0.5210974,71.4462,1.0,-71.4462,1.0,1.0399656,0.0,-31.280941,-95.46839,4.5865884,-3.0324543,59.3032,0.5289842,-30.901806,-95.43337,0.11332003,1.0951284,-9.512845,0.09512845,0.5403341,70.87599,0.99999994,-70.87599,1.0,0.989184,0.0,-30.323769,-95.216064,0.284222,-29.950638,-95.02964,0.13672301,0.0022661598682403566,2451.214924097061,515000
1.0944105,-9.441049,0.094410494,0.52238524,71.07057,1.0,-71.07057,1.0,1.038348,0.0,-31.638748,-95.47907,3.5595274,-3.9361482,52.097614,0.23017548,-31.291067,-95.4333,0.13784021,1.0950263,-9.502628,0.09502627,0.5377798,71.314026,1.0,-71.314026,1.0,0.8533276,0.0,-30.376682,-95.438965,0.39454275,-29.975906,-95.43324,0.13012655,0.0022956388950347902,2462.6931233406067,520000
