training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0093998,-9.399802,0.009399803,0.5120736,232.40701,0.99999994,-232.40701,1.0,0.60971355,324.21793,-296.84177,2127.6565,278.2193,546.14526,233.53973,2.1604984,0.037194073,2.737533,0.61135256,0.023956716,855.0278,10.949424,320.9707,310.02127,1.0093528,-9.352787,0.009352787,0.50031966,231.78374,1.0,-231.78374,1.0,0.63011134,271.17105,547.7446,241.5888,1.0170208,0.056578785,2.8904216,0.63370013,0.028932445,855.075,-5.6253543,313.9248,319.55017,0.0476161979675293,857.3951451778412,105000
1.0093256,-9.325668,0.009325668,0.49354,235.35341,1.0,-235.35341,1.0,0.61503386,157.72144,-204.85822,1672.9315,271.40808,559.3553,241.62064,0.78395164,0.054645304,3.4996521,0.62113965,0.03465729,853.23975,-3.963557,314.07007,318.03363,1.0093799,-9.379929,0.009379929,0.5071051,231.92157,0.99999994,-231.92157,1.0,0.61330646,274.5165,548.26807,237.70737,2.2337685,0.04315426,3.3215337,0.6162768,0.024611708,853.2569,5.841177,317.17935,311.33817,0.0036918882369995115,875.8545913696289,110000
1.0093414,-9.341391,0.009341391,0.49747053,231.80193,1.0,-231.80193,1.0,0.62730867,233.18773,-286.01877,2042.9047,271.04276,573.6334,242.2284,0.4227984,0.052411046,4.121374,0.6297478,0.01608508,853.98865,-2.0590053,313.74222,315.8012,1.0093455,-9.345556,0.009345556,0.4985119,234.15468,1.0,-234.15468,1.0,0.61727715,275.50354,549.65247,236.66566,1.6091225,0.053567242,3.1381257,0.61973125,0.018752929,853.9638,-3.046295,318.20172,321.24802,0.0036920426845550537,894.3148097991943,115000
1.0093721,-9.372107,0.009372108,0.50514984,231.89752,1.0,-231.89752,1.0,0.63784,547.7531,-517.4092,2995.3438,282.71844,564.93805,229.12723,0.8291912,0.05817077,3.3232167,0.64065886,0.016911885,853.89545,-6.976982,325.4132,332.3902,1.0093572,-9.357126,0.009357126,0.5014045,234.65588,1.0000001,-234.65588,1.0,0.6182217,275.96466,554.33545,237.07693,1.6931645,0.047492623,2.7523708,0.61911047,0.015634477,853.9166,2.1410913,318.6605,316.5194,0.003693928337097168,912.7844569683075,120000
1.0093726,-9.372605,0.009372606,0.5052743,243.47809,0.99999994,-243.47809,1.0,0.62046945,175.4518,-141.35333,1261.9891,278.0033,560.67194,234.34567,1.3833576,0.04144045,2.69218,0.61971635,0.02229706,857.1325,7.3366694,320.85992,313.52325,1.0093912,-9.391165,0.009391164,0.50991416,236.30902,1.0,-236.30902,1.0,0.6309326,275.49518,540.2242,237.13223,0.99487144,0.050618276,3.2026978,0.6266214,0.021202238,857.139,-0.5299478,318.35214,318.88208,0.0036920389652252195,931.2446579933167,125000
1.0093244,-9.324262,0.009324262,0.49318847,236.46489,1.0000001,-236.46489,1.0,0.63628244,641.7475,-659.8883,3602.0215,279.25174,575.07385,232.96268,2.4760346,0.060684763,2.67604,0.64845943,0.022705356,856.22314,-9.1485405,322.0629,331.21143,1.0094293,-9.429329,0.00942933,0.51945513,236.37857,1.0,-236.37857,1.0,0.6509912,274.68463,554.2168,238.01556,1.6421021,0.078343466,3.3047297,0.6545981,0.020734712,856.2975,-24.270437,317.4995,341.76996,0.0036916247844696044,949.7027869224548,130000
1.0093728,-9.372781,0.009372782,0.5053182,233.9925,1.0,-233.9925,1.0,0.61679024,311.38855,-289.50372,1980.3284,271.54688,560.6597,241.55421,3.4686208,0.04576285,3.1066992,0.62374246,0.020011183,856.27826,3.6281786,314.36078,310.7326,1.0093553,-9.355311,0.009355311,0.50095075,235.89206,1.0,-235.89206,1.0,0.6465691,274.20227,562.95984,238.86742,1.5367538,0.06042131,2.6878557,0.6439259,0.016520662,856.29297,-8.923695,317.0169,325.9406,0.003691267967224121,968.1591322422028,135000
1.0093344,-9.334488,0.009334488,0.49574488,235.20709,0.99999994,-235.20709,1.0,0.6006652,643.29456,-584.54395,3116.8547,280.2787,547.6065,231.73193,1.8395406,0.051697515,2.7677581,0.6091964,0.02384816,857.5413,-1.4556886,323.15576,324.61145,1.0093862,-9.386065,0.009386065,0.50863916,234.40024,1.0000001,-234.40024,1.0,0.6320884,277.84637,564.94977,234.515,2.0763023,0.051361073,3.5564017,0.63558203,0.019853521,857.5021,-1.1671221,320.7215,321.8886,0.003691086387634277,986.6145708560944,140000
1.0093814,-9.381359,0.009381359,0.50746274,239.68283,1.0,-239.68283,1.0,0.6228774,195.36266,-218.47,2067.0088,280.33817,571.62354,231.95532,0.7957009,0.049157344,2.7704952,0.6291766,0.020512313,857.37897,0.72247636,323.20712,322.48465,1.009387,-9.386963,0.009386964,0.5088638,240.81406,1.0,-240.81406,1.0,0.6232927,273.4167,544.8582,239.452,1.072911,0.052506346,3.679693,0.6242538,0.018960409,857.36304,-2.148848,316.28485,318.4337,0.0036926780700683596,1005.0779676437378,145000
1.0093704,-9.370434,0.009370435,0.50473166,235.34174,1.0,-235.34174,1.0,0.6113595,221.50835,-258.58957,1756.8755,275.16864,564.0317,237.85315,1.2564895,0.03841213,2.4123597,0.6182545,0.013830299,857.75354,9.939536,318.05634,308.1168,1.0093809,-9.380958,0.009380958,0.50736237,237.01051,1.0,-237.01051,1.0,0.6164194,271.97043,553.1822,241.0437,0.68357384,0.047930345,3.4521995,0.61648065,0.013411088,857.66724,1.775076,314.8538,313.0787,0.0036943878173828124,1023.549911737442,150000
