training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.0074382,-20.074385,2.0074382,0.073969044,71.021774,1.0,-71.021774,1.0,2.108006,0.0,-52.47533,-132.43956,2.3058105,-3.0729392,67.67954,0.24464147,-52.092987,-132.09319,0.110947005,3.0063336,-20.063335,2.0063336,0.07291688,68.44191,1.0,-68.44191,1.0,1.9629791,0.0,-50.462738,-133.99937,0.82938606,-50.06961,-133.715,0.10085009,0.0022929704666137694,1079.594733953476,120000
3.0046277,-20.046432,2.0046434,0.07130707,70.919716,0.9999844,-70.91861,1.0,2.93859,0.0,-53.058895,-135.72305,1.566498,-1.7733709,71.77494,0.37344092,-52.734165,-135.04585,0.12444028,3.0079985,-20.079987,2.0079985,0.07450262,69.43829,1.0,-69.43829,1.0,3.0805764,0.0,-52.138596,-133.53374,0.2652132,-51.7752,-133.3312,0.12080995,0.0022925124645233152,1091.0573012828827,125000
3.0032082,-20.032095,2.0032096,0.06994153,69.010506,0.99999857,-69.01041,1.0,2.4503136,0.0,-52.1168,-133.98509,4.010988,-2.6123824,88.66341,0.26153785,-51.735573,-133.27852,0.12250951,3.0086083,-20.086082,2.0086083,0.0750833,72.4536,1.0,-72.4536,1.0,2.074495,0.0,-52.751907,-134.41777,0.19450343,-52.38115,-134.5014,0.1461676,0.0022585962295532227,1102.350287437439,130000
3.004712,-20.047121,2.004712,0.07137254,70.17598,1.0,-70.17598,1.0,2.0509279,0.0,-51.684216,-134.79889,2.1929402,-2.4676669,64.25008,0.23133305,-51.372883,-134.5703,0.09965821,3.011012,-20.110119,2.011012,0.07737245,69.8473,0.9999999,-69.84729,1.0,3.0680761,0.0,-51.766243,-132.5473,0.38541448,-51.39976,-133.18001,0.12740071,0.002293524932861328,1113.8179173469543,135000
3.0026293,-20.026306,2.0026307,0.06939027,70.769745,0.9999985,-70.76964,1.0,2.002249,0.0,-50.620274,-134.70753,1.619211,-1.7903955,44.370705,0.073812574,-50.324898,-134.19695,0.09098506,3.0082393,-20.082417,2.0082417,0.074733995,69.39627,0.9999977,-69.39611,1.0,1.887923,0.0,-49.982895,-134.05351,0.07265748,-49.714027,-133.92497,0.10472216,0.0022896831035614015,1125.2663378715515,140000
3.007073,-20.070728,2.007073,0.07362092,68.89488,1.0,-68.89488,1.0,1.9278723,0.0,-49.90425,-135.53831,2.5834851,-2.992845,55.359413,0.18913329,-49.50566,-135.25606,0.12750337,3.009047,-20.09047,2.009047,0.07550101,70.13591,1.0,-70.13591,1.0,2.078493,0.0,-51.532936,-133.90094,0.4536953,-51.20456,-133.76144,0.16037492,0.0022963369846343996,1136.7480282783508,145000
3.002466,-20.024668,2.0024667,0.06923419,70.05229,0.99999934,-70.052246,1.0,1.9374369,0.0,-55.66577,-136.18182,2.0437582,-1.7340019,73.42193,0.25937635,-55.265526,-135.71083,0.12318832,3.0088103,-20.0881,2.0088103,0.0752755,68.52371,1.0,-68.52371,1.0,2.0154514,0.0,-51.45008,-135.23865,0.3918345,-51.15936,-134.85007,0.123190954,0.0022959060192108156,1148.2275631427765,150000
3.0024085,-20.024086,2.0024085,0.069178745,68.96896,1.0,-68.96896,1.0,2.0306492,0.0,-50.84208,-133.90517,2.9150934,-3.2473502,51.560658,0.2533065,-50.528885,-133.06268,0.10175156,3.0093338,-20.093338,2.0093338,0.075774245,69.74848,1.0,-69.74848,1.0,2.8386588,0.0,-52.52309,-138.16766,0.2737276,-52.179565,-137.76451,0.122610554,0.0023044897556304933,1159.750016450882,155000
3.0025384,-20.025383,2.0025384,0.06930234,69.92603,1.0,-69.92603,1.0,1.7700095,0.0,-51.210373,-135.84438,1.3841907,-3.0140738,46.784996,0.22839315,-50.851177,-135.35089,0.10078432,3.0056448,-20.056488,2.0056486,0.07226467,66.103905,0.99999624,-66.10365,1.0,2.1865335,0.0,-53.10322,-138.93684,0.18686058,-52.789673,-138.19113,0.11223845,0.002311036539077759,1171.305204153061,160000
3.0007741,-20.007742,2.0007741,0.06762211,71.43588,1.0,-71.43588,1.0,3.2016268,0.0,-50.932384,-134.25948,2.4828987,-2.1045828,62.668137,0.31554675,-50.608604,-133.69167,0.1873824,3.0080533,-20.080536,2.0080533,0.07455494,72.85999,1.0,-72.85999,1.0,2.5318775,0.0,-52.398457,-136.382,0.3775934,-51.99188,-136.24382,0.12389107,0.002281242275238037,1182.71142244339,165000
